Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
BJD,0,110000,700,ODISHA,Graduate Professional,-0.0003873473111453829,0.9195950537808146,-9.369702253782368e-05,-4.621439954882028e-05
BJP,0,20000,5300,GUJARAT,Post Graduate,0.0005544598343891393,-0.0009212553605971173,-0.00015231785066086687,-3.694018048829511e-05
INC,3,20000,4600,BIHAR,Graduate,0.0014630117460193545,0.0003864458330423652,-0.0002504725206960732,4.426519493758792e-05
DMK,8,30000,8700,TAMILNADU,Post Graduate,0.0018510537696322098,-0.0005347989318240402,0.00021050407317899458,-1.9943230677644502e-05
RJD,0,40000,0,BIHAR,Graduate,0.0022969337413998613,-0.0005467572358883845,-9.118680519645475e-06,-0.00014005649543806284
SHS,0,40000,1300,MAHARASHTRA,10th Pass,0.0005803679597857737,0.0001478174559415356,6.889884234977725e-06,0.00019640242355969744
SHS,2,0,180000,MAHARASHTRA,10th Pass,0.00024307437640775747,-0.0003329898223752377,-0.00043746004608759986,0.00013258273583704569
AITC,2,7000,1600,WESTBENGAL,Graduate,-0.0006107365569520037,-0.0004540606984807495,5.4728336233930755e-05,-0.00010770272868544805
NCP,0,50000,2330000,MAHARASHTRA,10th Pass,0.0001066933584811252,-0.00010311197683263717,-0.00023847134939187004,0.00012529399624249454
INC,0,20000,10000,RAJASTHAN,8th Pass,-0.0005607724039847274,-0.0003030531251736196,-0.00011636166796720479,3.5987199351617455e-05
AAP,12,0,0,DELHI,12th Pass,0.0002619211855770959,-0.0005080396840891855,3.077308651260618e-05,0.0002393124374415522
BJP,1,9800,4100,MAHARASHTRA,Post Graduate,-0.00013523576044496163,-0.0007087229967881788,0.00015521787280230886,0.0002008950239147544
AITC,0,4600,800,WESTBENGAL,Graduate,0.0010549109716460224,-0.0003369464070547318,0.0003208301728449403,-8.532454326285764e-05
IND,1,280000,0,RAJASTHAN,Doctorate,0.00012090207198018965,-0.0002646876169228127,-3.362017663625759e-05,0.000153469589401705
AAP,0,0,70000,PUNJAB,12th Pass,0.0004908258027323185,-0.0011009588805952484,0.00027838469756075467,0.0001253128393556239
BJP,0,50000,200,UTTARPRADESH,8th Pass,0.000976874278085995,-0.0005421546223247426,-0.0002306031058659484,-2.096788826095395e-05
BJP,0,0,500,TRIPURA,Post Graduate,0.0004151009484478374,-2.903624921670511e-05,-2.9352857615255114e-05,-6.0033529084981026e-05
BJP,0,180000,0,HARYANA,Post Graduate,0.0013232073751112553,-0.0001892788687129302,-0.00031665829270236375,-0.00018294166322292178
TDP,1,480000,130000,ANDHRAPRADESH,Graduate,0.0006743350078138635,-0.0002545579215246809,-0.0002531624235064461,3.51338036954348e-05
INC,0,210000,40000,MAHARASHTRA,Others,-3.103135804470851e-05,-0.00011111255230567505,-0.00022031513849087118,-0.00028397596312931394
AIADMK,0,270000,10000,TAMILNADU,12th Pass,0.00021113089955343477,0.00037428350011707676,-0.000350402360945479,0.0001226081152823548
INC,0,900,200,HIMACHALPRADESH,Graduate,0.0001275104838457891,-0.00030656519697445364,-9.942564918758625e-05,7.629311361867502e-05
BJP,0,60000,1000,ODISHA,Graduate Professional,0.0004205030309574115,-8.42535123296885e-05,4.097942522369229e-05,-9.872324794011014e-05
YSRCP,1,0,10000,ANDHRAPRADESH,Post Graduate,0.0008824235939400703,-0.0002404207092424295,-0.00042964597837389274,0.00010124812082924992
CPI(M),3,4900,470000,KERALA,10th Pass,-0.00039631395609414534,-0.0005243637557140719,-4.218476256675781e-05,0.000382523716889714
INC,19,20000,3100,MANIPUR,Graduate Professional,0.0004489192933414561,-6.926549418978672e-06,-3.743030252216949e-05,-0.0002611025985685745
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate,0.001197461502564899,-0.0005379687677138235,-5.745463306497816e-05,-0.00012861756390071088
YSRCP,0,0,600,ANDHRAPRADESH,Graduate,0.001111537721153148,-0.00015082192252775163,0.0003097769963279128,0.0002968705214319717
CPI,0,30000,800,TAMILNADU,Graduate Professional,-0.0004283680311273701,-0.0006681920634767276,-3.4200985806986154e-06,-0.00010924163754206303
AITC,13,10000,270000,WESTBENGAL,12th Pass,-0.0005914095051093174,-0.0007897199042222659,0.00014681235477246468,-0.00021638342239017942
DMK,8,660000,170000,TAMILNADU,Post Graduate,0.0010941760559754822,-0.0003513386554131634,5.696887920732921e-05,-6.869430426689048e-05
BJP,0,20000,1200,HARYANA,Post Graduate,0.0007515732580213379,7.473926396346098e-05,8.678973309427334e-05,1.5902643463535233e-05
BJP,1,610000,40000,KARNATAKA,Graduate Professional,-0.0007888033196220877,-0.0001338837952915033,-6.180664741077451e-05,-0.00018122498858600205
BJP,0,160000,0,MAHARASHTRA,Post Graduate,0.0014924070874163375,0.0004904060012491958,-0.00023881499415067935,-5.4690986092842035e-06
AITC,6,10000,0,WESTBENGAL,Graduate,-9.155350572906428e-05,-0.00024635365473844666,-0.00033602368032382664,0.00012733809417561658
INC,0,440000,74,MADHYAPRADESH,Post Graduate,0.001095566364237497,0.00014395164347724376,0.00011956137753398205,-0.00030300747759845985
INC,3,80000,2900,MAHARASHTRA,Graduate,0.0008987497967194753,0.0005427063244020912,9.160977164127423e-05,-0.00017155921633773302
INC,0,150000,110000,UTTARAKHAND,Graduate,0.0012414818266778703,-0.000487350069935589,-0.00033790605519035165,0.00018446953433500803
BJP,0,30000,1200,GOA,Graduate,-0.00018711302296056063,0.0002374004435463472,0.00011252808501220164,0.00024722818348744973
AIADMK,0,0,10000,TAMILNADU,Graduate Professional,9.580017076296434e-05,-0.0006811087406079298,-0.00011880415250953162,0.00034980078152505105
INC,5,100000,3600,CHHATTISGARH,12th Pass,-0.00016125403223055167,0.0004453847077529274,-4.491624311588348e-05,-0.0003008548641877511
INC,0,160000,3000,MAHARASHTRA,12th Pass,0.0020012345307585623,0.0007982737007375179,2.1765882930175118e-05,-0.000302846990878416
AITC,0,0,2300,ARUNACHALPRADESH,12th Pass,3.0138244792081382e-05,-0.00049910914581807,-0.00024541030718207095,-0.0001654966792962995
BJP,14,70000,0,TRIPURA,Graduate,0.0010235810054594872,-0.000892721999404681,7.120496661853983e-05,9.245884380845626e-05
RJD,1,20000,1500,BIHAR,Graduate,0.0006533597057690432,-0.001139385241203938,2.6078632101102756e-05,-3.269028389906647e-05
AIADMK,0,10000,270000,TAMILNADU,Graduate,-0.00027988726521169,-0.00019038938205082127,-0.0002676081945482839,0.00011235128000723038
INC,1,200,10000,TAMILNADU,Post Graduate,5.32498464183947e-06,-0.00019233723883530063,3.4467396145577592e-06,0.00016322798337126907
BJD,2,9300,400,ODISHA,12th Pass,0.00035326630578991816,-0.00023477364793621886,0.0002048629366675444,-5.744161418681607e-05
AAP,0,80000,2300,PUNJAB,Graduate,-0.0006616971778252701,-0.0001324408630562292,-0.0002193369947226886,-4.744529705349478e-06
DMK,0,110000,10000,MAHARASHTRA,Graduate,-0.0008679636649779318,5.4586308535534085e-05,0.00018260330645238196,-3.8121952768142745e-05
JD(U),0,0,1100,BIHAR,Graduate,0.000741296863977909,-0.0001908120668417847,-0.00018527153595872072,0.0002635020940006316
DMK,0,20000,90000,TAMILNADU,10th Pass,0.0019200161115202302,0.00010743185568820182,-4.4615475749281915e-05,9.729170758897838e-05
DMK,22,5100,4600,TAMILNADU,Graduate,-0.0001467694256708274,-0.0012137126552034688,-9.93273298451276e-05,-8.81594114305228e-05
BJP,3,30000,0,ARUNACHALPRADESH,Graduate,0.0015689887362349054,0.0001286127612125196,-0.00027416878560599604,0.000253978531397458
BJP,7,76,1600,ODISHA,Graduate Professional,0.0015472192878619123,0.8556497146804116,-0.00028186198927232655,-0.0002032829751470682
AAP,0,5300,600,PUNJAB,12th Pass,0.0016141452417848764,-4.452748506388641e-05,-0.0003216787534526494,0.00026341748618831964
AITC,0,280000,300,WESTBENGAL,Graduate,-0.00014750618463601876,-0.0011896176718426755,4.458882354361656e-05,-4.1175814404937705e-05
YSRCP,0,0,60000,ANDHRAPRADESH,Post Graduate,0.0001468843411269323,-0.0007177546493624386,0.0001988697095117953,0.0001676847594677679
BJP,0,110000,2400,RAJASTHAN,Post Graduate,-0.0003949837660143441,-0.0007495015401253567,0.0002761253114742269,0.00013531168038616326
TDP,0,480000,3900,ANDHRAPRADESH,Post Graduate,-0.0019016229193634566,-6.477313485391323e-05,-0.00012312238331336963,-0.000131719989379071
YSRCP,0,100000,50000,ANDHRAPRADESH,Graduate,-0.0013327759245727985,6.996272892272104e-05,0.0002184597844996162,0.000151564632590908
YSRCP,1,90000,20000,ANDHRAPRADESH,Post Graduate,-0.0006457517636923245,-0.00038257907453303173,7.94321379341567e-05,0.0002903699304214413
INC,4,570000,7400,KARNATAKA,12th Pass,-0.001271964515865255,-0.0006744627254945042,-0.00031482978083747956,0.0001576582123578447
INC,0,0,3200,MAHARASHTRA,Post Graduate,0.00016573604970724598,2.3012561014628656e-05,-0.00018557490263223223,1.527092437193885e-05
BJP,0,1300,200,MADHYAPRADESH,Post Graduate,0.0018690652894689146,-0.0004307178465128559,-0.000127781808526523,1.9869887769920733e-05
INC,0,0,1200,TRIPURA,Post Graduate,-0.00035359832102843956,-0.0006286593713716902,-0.00012217857422958475,2.93404457385634e-05
BJP,3,790000,0,UTTARPRADESH,Graduate,0.00177582548269781,-0.0002911793768201207,5.113722243682567e-05,-9.305045052988018e-05
BJP,0,4000,4100,UTTARPRADESH,Graduate,-4.889619674545105e-05,-6.920234263840518e-05,0.000391889831504131,0.00014677848185605668
DMK,12,50000,0,TAMILNADU,12th Pass,5.209005142685831e-06,-0.00015112841588283177,-0.00015122912090701458,4.531483826547075e-06
AAP,3,130000,40000,HARYANA,Graduate Professional,0.0011583531993866498,8.396432202093299e-05,0.0001488705738686275,-0.00024010562078623522
BJP,4,300000,40000,MAHARASHTRA,10th Pass,0.00029879951381810377,-0.00010132767130833473,-7.787522757381303e-05,2.7607074837273062e-05
AAP,1,30000,8900,DELHI,Post Graduate,0.0006422355529904574,-0.0004803173376190025,-5.4226375809416415e-05,1.6536274795960057e-05
BJP,2,1600,0,WESTBENGAL,12th Pass,0.0010470810703617486,-2.5568846234507947e-05,-6.978919340989612e-05,-0.00014070965881166617
BJP,0,50000,50000,TRIPURA,Post Graduate,0.001965911544627136,-0.00030675201090025567,8.07486235771375e-05,-8.63767710019088e-05
AITC,6,5900,900,WESTBENGAL,Graduate,0.002612029318501416,-0.0006267773551507012,-0.00016732298659142625,8.867423805184778e-06
AAP,1,80000,50000,PUNJAB,12th Pass,0.000559545262345103,7.12102303882957e-05,-0.00014930594660423558,0.00011461457622592927
BJP,4,40000,50000,MAHARASHTRA,Post Graduate,0.0011306008473488682,-0.0003987497869644621,-7.80329734774017e-05,-0.00019249732614925243
AIADMK,0,0,10000,TAMILNADU,10th Pass,-0.00012555854026835138,0.00023408353060174904,-0.00021974394638331584,7.222125372605156e-06
BJP,5,1890000,4000,UTTARPRADESH,Post Graduate,0.0017476434282220287,0.00021360012061680527,-8.251580967383711e-05,1.0752468733392364e-05
BJP,0,270000,100,JHARKHAND,12th Pass,0.0005101119324456289,-0.000936713847280509,-0.00011570314212662392,-0.0002304074205084938
BJP,0,30000,2200,GUJARAT,Graduate Professional,-0.0008567495558011104,-7.1445966260643e-05,-0.0001439565878793288,-0.0004235706012031964
BJP,6,50000,4000,ODISHA,12th Pass,0.0003224629058059115,-0.00048771195862662767,6.94433887685542e-05,2.4437415567214616e-05
BJD,4,70000,10000,ODISHA,Graduate Professional,-0.0012733857466391634,-0.00020552209765219796,-4.1533099939121076e-05,0.0001903292509587585
BJP,0,1890000,0,TRIPURA,Graduate,0.0008984381620541595,-0.0008174221478487971,2.3717645885027997e-05,0.00024310888531273606
INC,0,460000,2700,WESTBENGAL,12th Pass,-0.0006826741263934509,-0.00044675646525894696,-0.0002871544462643052,5.3234878008885654e-05
INC,0,10000,1700,KARNATAKA,12th Pass,0.0007292475257071135,0.0005584822184844113,-0.00012393059646133127,-1.2866146537515392e-05
RJD,0,6700,0,BIHAR,Graduate,0.0008013687829010291,0.0002425678307501597,4.193950790517976e-05,0.00020993471324765657
YSRCP,1,150000,50000,ANDHRAPRADESH,Post Graduate,-6.832839014846338e-05,-0.0013016493943128632,-0.00010023678934877313,-0.0002929967050788955
RJD,0,60000,10000,BIHAR,Graduate,0.0009943177072042,6.954461509084354e-05,0.00014805011642106717,3.255239029510082e-05
CPI(M),0,10000,3900,TAMILNADU,8th Pass,0.0012231593950397643,-0.0008131974002362605,-0.00018054192945899904,0.00023226112107243072
BJP,1,50000,900,UTTARPRADESH,Graduate,0.0017771033454620304,0.0003778359651317411,0.0002118574406781874,2.89985959166174e-05
YSRCP,1,0,80000,ANDHRAPRADESH,Post Graduate,-0.0006529971893427058,-0.0007668771479955175,-5.508812425270364e-05,6.286168299711807e-05
IND,0,30000,4300,CHHATTISGARH,10th Pass,-8.68376913685031e-06,-0.00027094999026811353,-0.0001792199621831079,0.0002406186897100509
IND,0,40000,3000,MAHARASHTRA,Graduate,0.001499037516511996,-0.00019131565057632475,-0.0006262676821457458,0.0003368472062941574
YSRCP,2,10000,6500,ANDHRAPRADESH,Post Graduate,-0.0009680695544807869,-0.00022665033635151923,-0.00030493882966337954,-4.08222788737032e-05
BJP,0,0,50000,GOA,Post Graduate,0.0001968159451385078,-0.0008740897387744474,0.0001521096230889815,0.00020532762422262958
AAP,0,1700,700,PUNJAB,Graduate Professional,-0.0016782284127139033,-0.0014892627832031142,0.0001573633660485308,-0.0001919921370727454
JMM,2,20000,80000,JHARKHAND,Graduate,0.0011188797696134196,-9.360105333801135e-05,0.00012550935887460833,-1.3850969183839762e-05
NPP,0,8800,0,MEGHALAYA,Graduate,0.0006224682368647997,0.00047641243428632246,-0.0002163373498613976,3.433752948436892e-05
BJP,0,8300,4200,PUNJAB,Post Graduate,0.000357951206898649,0.0008415620240961415,5.73131682069629e-05,6.039834069260993e-05
INC,7,30000,2200,MAHARASHTRA,12th Pass,0.001732580711246769,4.229203429020925e-05,-6.226735035498057e-05,-0.00014280401497696084
CPI(M),3,1900,300,WESTBENGAL,12th Pass,0.0018576046836972853,-0.0004378744963582217,-0.0002383222132269286,-0.0001519366537374733
INC,0,340000,3300,JHARKHAND,Graduate,0.0008551063256605404,0.00040325229790428544,2.164373226311743e-05,-2.0929433042034962e-05
BJP,0,320000,97,RAJASTHAN,12th Pass,-0.00022266294820200012,1.9469556713231436e-05,-0.00022844806444935817,-0.00011959323952527348
YSRCP,15,10000,6500,ANDHRAPRADESH,Graduate,-0.00018732096681326754,-0.0011786120400387803,-0.00022919724577334232,0.00023946832137744037
JD(U),4,70000,0,BIHAR,Post Graduate,-0.00062908818426043,-0.00026324308133573613,-6.356151472916743e-05,2.969446910533545e-05
INC,0,30000,600,ASSAM,12th Pass,-7.755297703734485e-05,-0.0003382285634224227,0.0003954106783641536,1.9251848555020123e-05
TDP,1,30000,30000,ANDHRAPRADESH,Graduate,0.001429852211265492,-0.000572351043765706,0.00016797305165077594,-4.552982105617362e-05
DMK,3,80000,2400,TAMILNADU,12th Pass,0.00044695354524447846,0.0001917108992725285,-0.0002774307146854541,0.00016295889179918888
INC,0,20000,340000,MEGHALAYA,Post Graduate,7.460002117131936e-06,4.9353605842505714e-05,-0.00023393017402344174,-5.314160552987929e-06
AITC,12,190000,0,NAGALAND,Graduate,0.0012940970027329685,9.948070283125018e-05,-1.5383098616057115e-05,-6.785723061957065e-05
BJP,1,1750000,2200,KARNATAKA,Post Graduate,0.0002490504931835719,-0.000347456781301868,6.591108708323796e-05,4.6263935337525104e-05
INC,0,210000,40000,GOA,Others,-0.0006109423322129675,-0.0007147407230268731,-3.1714657511215004e-05,0.00015722269066482058
BJP,1,3600,1600,MANIPUR,Doctorate,-0.0009760395307280275,-0.00033689348706892437,0.00014090309491213856,-3.605901172189139e-05
BJP,5,90000,20000,KARNATAKA,Graduate,-0.0010303947205432809,-7.597690718581714e-05,1.4378696448377849e-05,-8.311032851274466e-05
DMK,3,350000,0,TAMILNADU,Post Graduate,-0.0003937924461243189,0.00045109601564715225,-0.0001638040612820706,-1.3082294919998798e-05
INC,2,0,10000,JHARKHAND,12th Pass,0.001772220158765671,-0.0004469716331955714,-0.00012958093109322207,0.0003526789367178181
SP,0,7500,4800,KARNATAKA,12th Pass,-0.0003631793199862229,0.00041600511435654187,-0.00017182616292302222,9.499096347588647e-05
YSRCP,1,0,8100,ANDHRAPRADESH,Post Graduate,0.0014464673186560157,0.0003502864806137808,-8.72652275098924e-05,0.00023581296597073166
AAP,0,4500,10000,TAMILNADU,12th Pass,0.0013019531680727985,-0.0008682776916301314,0.00015002445759625663,0.0001725500214862792
SHS,8,120000,30000,MAHARASHTRA,12th Pass,0.0003474823904971195,0.00010072756670663438,-0.00022807899265963046,4.7932783472089066e-05
BJP,0,6300,50000,RAJASTHAN,Graduate,-0.00020937974146799615,-0.0003151400724352136,-0.0002743253994332228,0.0005030069695279687
BJP,0,530000,4900,CHHATTISGARH,Graduate,-0.0003528295954145895,-0.0003407092393269395,-0.00035209853904195134,0.00016925299803960156
INC,1,10000,3000,HIMACHALPRADESH,Post Graduate,-0.0011844126039636542,-0.0010105675692738403,0.0001355653697614247,7.627913396517948e-05
BJP,0,700000,10000,TRIPURA,Post Graduate,-0.001262520700414781,-0.0007118615157480194,-0.0001202240220471165,-5.6558531317616215e-05
RJD,1,40000,100,BIHAR,Doctorate,0.0006371330574142926,2.424560066887983e-05,0.00024917067756708935,0.00019112612844735937
SP,0,30000,0,UTTARPRADESH,Post Graduate,0.9806705559606509,-0.0005274411035209346,-0.00030728693478690206,0.00012161134438929615
AIADMK,0,0,600,TAMILNADU,Graduate Professional,-0.0006984870154754245,9.965145511004866e-05,-2.1513184121730363e-05,-0.00011211989700502126
BJP,7,90000,50000,UTTARPRADESH,12th Pass,0.0004346487548981579,-0.0007171016069861959,6.941058555259016e-06,-2.8236740178495764e-05
SHS,0,0,3900,MAHARASHTRA,Graduate,0.0013297772442745304,-0.00011989863889334812,-9.024569410386797e-05,0.0003083858532280117
BJP,4,6400,320000,MADHYAPRADESH,Post Graduate,0.0014891848813588266,-0.0002667642856784157,9.871055676826335e-05,-1.6701086866972228e-05
BJP,0,20000,0,MANIPUR,Graduate,0.000953710666176777,0.0002566850527046751,4.7390165120866015e-05,-4.4205161374987525e-05
IND,0,300000,8700,PUDUCHERRY,12th Pass,0.0009251182659522588,-0.0003197228081870355,-0.0003035866240320319,1.4481073949439788e-05
CPI(M),3,220000,75,KERALA,12th Pass,-0.0003456115984338488,0.00046137651987797834,-0.00024747152032229624,-4.573919187622711e-05
AITC,6,10000,1200,WESTBENGAL,Post Graduate,-0.00010491209110569683,-0.000404528829440096,-2.9254268287479897e-05,-8.774807297399311e-05
BJP,0,80000,10000,ARUNACHALPRADESH,12th Pass,0.00046585539246907654,0.00030038974121031565,-0.000104622393591887,-0.00016646591541100275
Sikkim Krantikari Morcha,0,0,600,SIKKIM,Graduate,0.0010747802517427159,-0.0006391484801107095,-0.00015951946506277494,-0.00020751765573624812
INC,9,10000,1900,ASSAM,Graduate,0.0007765504551735539,-0.0007270542398379091,-0.00023724939212510962,2.9636290062564773e-05
DMK,12,130000,0,TAMILNADU,12th Pass,0.00160963939005183,-0.0001567760585212749,-0.000236744262631569,0.0002548030702782179
NCP,0,0,30000,MAHARASHTRA,Graduate,-0.0002826067194167409,-7.584691344704221e-06,-0.0003414352138741894,0.00029986820005537093
BJP,4,660000,1500,MAHARASHTRA,Post Graduate,0.0010982356597187101,-0.0005090698048051219,-8.126909568453047e-05,6.197226664478486e-06
INC,2,20000,10000,KARNATAKA,Doctorate,-0.0006310350174183145,-0.0003972620265130035,-2.994389457456268e-05,0.0001222144431753677
BJP,0,1000,0,ARUNACHALPRADESH,Graduate,0.0006330273911760751,-3.6682533167113295e-05,7.226686914176293e-05,0.00012166759070959367
SP,1,60000,300,UTTARPRADESH,Post Graduate,-9.191538367660518e-06,-8.89845440587482e-05,-0.00019014365001836995,-7.281649966334616e-05
INC,8,9700,10000,KARNATAKA,Others,-8.534071125994587e-05,-0.0005847423090746716,0.00025903438442979523,0.00018409596403131583
INC,0,270000,300,JHARKHAND,10th Pass,0.0001831074133090966,-0.0003232900502919962,-0.00015095921006914615,-6.947641262769075e-05
