Party,Criminal Case,Total Assets,Liabilities,state,Education
INC,42,170000,30000,KARNATAKA,Graduate
SHS,6,250000,3900,MAHARASHTRA,10th Pass
INC,7,220000,6900,UTTARPRADESH,Graduate
DMK,2,490000,9400,TAMILNADU,8th Pass
BJP,10,0,2500,MADHYAPRADESH,12th Pass
BJP,0,870000,190000,HARYANA,10th Pass
SP,22,370000,60000,RAJASTHAN,Post Graduate
IND,6,170000,20000,MAHARASHTRA,Graduate Professional
SHS,1,0,20000,MAHARASHTRA,10th Pass
BJP,1,150000,320000,MAHARASHTRA,10th Pass
BJD,0,2400,1600,ODISHA,Post Graduate
SP,0,3500,0,UTTARPRADESH,10th Pass
BJP,2,60000,1500,MADHYAPRADESH,12th Pass
DMK,11,90000,10000,TAMILNADU,Post Graduate
DMK,5,9500,6100,TAMILNADU,Graduate
JD(U),2,20000,1700,BIHAR,Graduate
RJD,2,60000,4400,BIHAR,Graduate Professional
NCP,0,50000,10000,MAHARASHTRA,Graduate
SP,7,110000,0,MAHARASHTRA,12th Pass
CPI(M),4,20000,0,WESTBENGAL,10th Pass
DMK,9,100000,0,TAMILNADU,10th Pass
INC,6,3400,2000,BIHAR,Post Graduate
NCP,2,120000,5500,BIHAR,Post Graduate
BJP,0,10000,0,UTTARAKHAND,Graduate Professional
DMK,15,50000,1700,TAMILNADU,Post Graduate
CPI(M),0,9700,2200,TRIPURA,12th Pass
BJD,51,3000,0,ODISHA,12th Pass
INC,0,20000,2300,MANIPUR,12th Pass
BJP,0,30000,1200,GUJARAT,10th Pass
YSRCP,16,9000,0,ANDHRAPRADESH,Doctorate
BJP,1,30000,50,JHARKHAND,Others
BJP,0,9400,1100,WESTBENGAL,Graduate
AAP,2,200000,280000,PUNJAB,12th Pass
AAP,3,1800,2200,PUNJAB,10th Pass
INC,1,920000,280000,GOA,10th Pass
INC,0,1410000,630000,PUNJAB,10th Pass
BJP,0,270000,10000,HARYANA,12th Pass
CPI(M),4,5900,1100,KERALA,Graduate
SP,13,30000,0,ODISHA,Graduate Professional
JMM,1,0,0,JHARKHAND,12th Pass
AITC,1,400000,2400,WESTBENGAL,10th Pass
AIADMK,0,20000,2400,TAMILNADU,10th Pass
CPI(M),4,5900,0,KERALA,10th Pass
BJP,9,5600,1100,UTTARPRADESH,10th Pass
AITC,1,8400,0,WESTBENGAL,Graduate
YSRCP,1,30000,0,ANDHRAPRADESH,Post Graduate
BJD,0,100000,40000,ODISHA,12th Pass
BJD,3,10000,2500,ODISHA,12th Pass
INC,2,510000,230000,ANDHRAPRADESH,Graduate Professional
BJP,0,20000,400,CHHATTISGARH,Graduate
INC,0,400,400,KARNATAKA,8th Pass
INC,0,20000,400,HARYANA,Graduate
BJP,0,1800,2200,MADHYAPRADESH,Others
BJP,0,30000,9600,GUJARAT,Graduate
INC,7,110000,20000,MAHARASHTRA,Graduate Professional
DMK,8,90000,7000,TAMILNADU,Graduate
SP,16,30000,0,ANDHRAPRADESH,Graduate Professional
DMK,0,780000,170000,TAMILNADU,Graduate
BJP,2,10000,1500,UTTARPRADESH,Graduate
IND,0,4500,5700,HARYANA,12th Pass
RJD,9,40000,1500,BIHAR,Post Graduate
BJP,0,30000,20000,GUJARAT,10th Pass
INC,1,150000,60000,HARYANA,Post Graduate
JD(S),0,1890000,14,KARNATAKA,Graduate Professional
AIADMK,0,70000,200,TAMILNADU,12th Pass
BJP,0,140000,1000,MADHYAPRADESH,Post Graduate
BJP,0,30000,0,RAJASTHAN,Graduate Professional
RJD,5,10000,0,BIHAR,Doctorate
BJP,0,4900,300,WESTBENGAL,Graduate
NPP,0,90000,0,NAGALAND,Graduate
INC,1,100000,100,KARNATAKA,Graduate
BJP,0,0,1200,GUJARAT,Graduate Professional
BJP,0,310000,400,MADHYAPRADESH,12th Pass
INC,0,30000,9900,MAHARASHTRA,Graduate Professional
YSRCP,8,30000,0,ANDHRAPRADESH,10th Pass
BJP,1,60000,10000,BIHAR,Graduate
INC,0,10000,0,RAJASTHAN,10th Pass
BJP,0,30000,900,UTTARPRADESH,Graduate Professional
INC,1,1900,2400,MEGHALAYA,Graduate
BJP,12,70000,100,MAHARASHTRA,10th Pass
AITC,0,7900,1300,WESTBENGAL,Post Graduate
BJD,19,300000,30000,WESTBENGAL,Post Graduate
NPP,1,3500,0,MEGHALAYA,Post Graduate
BJP,0,280000,300,GOA,Others
NCP,0,440000,80000,UTTARPRADESH,12th Pass
BJP,6,260000,900,MAHARASHTRA,8th Pass
INC,1,20000,2400,BIHAR,Graduate
JD(U),1,30000,3500,BIHAR,Doctorate
BJP,2,6600,4200,WESTBENGAL,Post Graduate
INC,0,110000,140000,MAHARASHTRA,Graduate Professional
JD(S),0,1890000,760000,KARNATAKA,Graduate
BJP,0,20000,1800,GUJARAT,Literate
BJP,1,20000,0,ARUNACHALPRADESH,5th Pass
SP,43,30000,0,UTTARPRADESH,Post Graduate
IND,0,6600,20000,UTTARAKHAND,Graduate Professional
SP,0,3500,0,UTTARPRADESH,Graduate Professional
DMK,9,70000,1700,TAMILNADU,12th Pass
BJP,0,50000,0,UTTARPRADESH,12th Pass
BJD,18,70000,8200,ODISHA,Graduate
YSRCP,15,150000,6500,ANDHRAPRADESH,Post Graduate
SP,1,10000,5000,MANIPUR,Graduate
BJP,1,60000,10000,KARNATAKA,12th Pass
CPI(M),5,400,0,KERALA,Graduate
CPI,3,6100,1100,KERALA,Graduate Professional
BJP,1,20000,9800,GUJARAT,Graduate
INC,6,60000,300,MAHARASHTRA,Graduate
BJP,0,40000,10000,RAJASTHAN,Graduate Professional
BJP,1,30000,1000,GUJARAT,5th Pass
BJP,0,0,0,HIMACHALPRADESH,12th Pass
BJP,1,0,1200,WESTBENGAL,Post Graduate
INC,13,30000,1800,WESTBENGAL,Graduate Professional
AITC,2,10000,5500,WESTBENGAL,Post Graduate
BJP,0,10000,3700,ODISHA,10th Pass
AAP,1,0,4800,PUNJAB,Post Graduate
BJP,1,20000,900,MAHARASHTRA,8th Pass
BJP,0,3200,0,DELHI,10th Pass
DMK,21,120000,1900,TAMILNADU,Post Graduate
INC,4,20000,4000,KERALA,Graduate
AAP,2,0,2800,DELHI,12th Pass
AITC,0,300,0,WESTBENGAL,Graduate
IND,0,0,700,ANDHRAPRADESH,10th Pass
AITC,0,7100,0,WESTBENGAL,Graduate
INC,11,20000,10000,KARNATAKA,12th Pass
NPP,0,20000,2400,MEGHALAYA,Post Graduate
NCP,3,230000,110000,GOA,Post Graduate
BJD,0,140000,10000,ODISHA,12th Pass
SHS,0,200000,100000,MAHARASHTRA,10th Pass
DMK,7,110000,30000,TAMILNADU,Graduate
Tipra Motha Party,0,5000,0,TRIPURA,Post Graduate
BJP,1,260000,100,MAHARASHTRA,10th Pass
INC,5,60000,6000,MAHARASHTRA,Graduate
AAP,0,9100,2000,PUNJAB,Others
Tipra Motha Party,0,1300,0,TRIPURA,Post Graduate
JD(U),0,160000,5300,ANDHRAPRADESH,Doctorate
BJP,0,5700,0,BIHAR,10th Pass
INC,3,170000,1800,KARNATAKA,Graduate Professional
YSRCP,0,0,70000,ANDHRAPRADESH,Doctorate
BJP,0,0,400,MAHARASHTRA,Graduate
SP,3,100000,1600,UTTARPRADESH,Post Graduate
RJD,4,60000,0,BIHAR,Doctorate
CPI(M),0,3700,0,KERALA,10th Pass
BJP,0,60000,0,MADHYAPRADESH,Post Graduate
BJP,0,73,710000,MADHYAPRADESH,10th Pass
BJD,0,10000,2100,ODISHA,Graduate
BJP,0,1600,6500,CHHATTISGARH,12th Pass
JD(U),0,20000,6000,BIHAR,Doctorate
INC,0,5400,160000,MAHARASHTRA,Post Graduate
INC,0,280000,180000,GUJARAT,10th Pass
BJP,0,390000,2300,MAHARASHTRA,10th Pass
AITC,0,80000,6300,WESTBENGAL,Graduate
DMK,9,6300,900,TAMILNADU,Graduate Professional
BJP,0,20000,0,GUJARAT,5th Pass
DMK,5,900,100,PUDUCHERRY,Graduate
BJP,1,660000,570000,MADHYAPRADESH,Post Graduate
SP,5,3500,0,UTTARPRADESH,Post Graduate
BJP,0,20000,400,GUJARAT,Graduate Professional
INC,0,870000,330000,RAJASTHAN,Graduate
DMK,0,400,1500,KERALA,8th Pass
INC,19,300000,40000,KARNATAKA,Post Graduate
SP,4,100000,1100,UTTARPRADESH,12th Pass
INC,10,60000,100000,PUNJAB,12th Pass
AAP,11,60000,2700,PUNJAB,12th Pass
BJP,0,40000,700,RAJASTHAN,Graduate
SP,6,8800,4700,UTTARPRADESH,Post Graduate
JD(U),5,490000,98,MAHARASHTRA,Graduate
NCP,1,60000,20000,MAHARASHTRA,Post Graduate
NCP,0,30000,5200,MAHARASHTRA,Graduate Professional
BJD,0,170000,40000,ODISHA,Graduate
DMK,0,8000,170000,RAJASTHAN,10th Pass
BJP,0,20000,3900,RAJASTHAN,Graduate Professional
INC,13,30000,3400,ODISHA,Graduate Professional
INC,2,1070000,1140000,KARNATAKA,Graduate
IND,0,0,4800,MAHARASHTRA,12th Pass
BJP,3,300000,100,ODISHA,10th Pass
BJP,1,2920000,190000,RAJASTHAN,Graduate
CPI,0,6100,400,MADHYAPRADESH,Graduate Professional
BJD,2,140000,6000,ANDHRAPRADESH,Graduate
BJP,0,2410000,1020000,MAHARASHTRA,8th Pass
AAP,0,5500,1000,WESTBENGAL,8th Pass
AITC,0,9000,0,WESTBENGAL,Post Graduate
NCP,11,0,10000,MAHARASHTRA,Doctorate
AAP,2,2600,0,DELHI,Post Graduate
IND,0,0,3000,GOA,Graduate
AAP,1,450000,0,PUNJAB,10th Pass
YSRCP,0,70000,70000,ANDHRAPRADESH,12th Pass
YSRCP,6,100000,20000,ANDHRAPRADESH,10th Pass
IND,0,20000,4000,GUJARAT,10th Pass
INC,0,400,400,KERALA,8th Pass
JMM,0,20000,0,JHARKHAND,Graduate
BJP,1,30000,600,BIHAR,Graduate
BJP,0,190000,50000,GUJARAT,Doctorate
DMK,0,30000,0,TAMILNADU,8th Pass
BJP,0,20000,0,MADHYAPRADESH,5th Pass
BJP,0,80000,0,BIHAR,10th Pass
BJP,0,50000,0,UTTARPRADESH,Graduate
DMK,0,180000,0,TAMILNADU,Graduate Professional
BJP,0,40000,10000,KARNATAKA,12th Pass
BJP,0,110000,400,MADHYAPRADESH,Doctorate
AITC,0,5500,4100,WESTBENGAL,8th Pass
TDP,2,0,150000,ANDHRAPRADESH,Post Graduate
BJP,0,5000,300,MADHYAPRADESH,Graduate
DMK,16,90000,1700,TAMILNADU,Post Graduate
SP,10,60000,2500,UTTARPRADESH,12th Pass
JD(S),3,70000,10000,KARNATAKA,Graduate
BJP,0,330000,0,PUDUCHERRY,12th Pass
AITC,0,7800,0,WESTBENGAL,Graduate
INC,2,10000,1200,BIHAR,Graduate Professional
DMK,34,150000,40000,TAMILNADU,Graduate Professional
SP,1,30000,0,UTTARPRADESH,Post Graduate
AITC,1,10000,400,WESTBENGAL,Graduate
BJP,5,30000,0,PUDUCHERRY,Post Graduate
BJP,0,40000,3800,UTTARPRADESH,Post Graduate
BJP,0,0,400,GUJARAT,10th Pass
AITC,2,2200,0,WESTBENGAL,Graduate Professional
INC,7,220000,20000,ANDHRAPRADESH,Graduate
BJP,0,20000,400,MADHYAPRADESH,Graduate
DMK,0,690000,7700,TAMILNADU,Graduate Professional
IND,1,170000,20000,UTTARAKHAND,Graduate
BJP,1,1480000,180000,MAHARASHTRA,10th Pass
INC,1,230000,30000,CHHATTISGARH,Post Graduate
RJD,5,60000,6100,BIHAR,Graduate Professional
BJP,0,80000,4900,HIMACHALPRADESH,Doctorate
BJD,0,80000,10000,ODISHA,Graduate
SHS,0,0,10000,MAHARASHTRA,10th Pass
INC,3,920000,280000,GOA,8th Pass
BJP,0,70000,10000,UTTARPRADESH,12th Pass
INC,2,4700,150000,JHARKHAND,Graduate
BJD,0,2000,0,ODISHA,12th Pass
BJP,0,300000,0,GUJARAT,5th Pass
BJP,2,10000,0,ARUNACHALPRADESH,10th Pass
AIADMK,0,20000,200,TAMILNADU,Graduate Professional
YSRCP,16,0,0,ANDHRAPRADESH,Doctorate
AAP,1,9100,6600,KERALA,10th Pass
INC,6,10000,50,BIHAR,Graduate
AAP,4,10000,700,PUNJAB,Post Graduate
CPI(M),4,8200,0,WESTBENGAL,12th Pass
INC,0,40000,7200,TAMILNADU,Graduate
BJP,0,300000,0,GUJARAT,5th Pass
AIADMK,0,0,0,TAMILNADU,12th Pass
BJP,0,4900,8800,BIHAR,Graduate
BJP,0,20000,2000,RAJASTHAN,Literate
BJP,0,20000,10000,MAHARASHTRA,5th Pass
RJD,5,60000,100000,BIHAR,12th Pass
INC,1,2960000,280000,KARNATAKA,10th Pass
BJP,0,50000,4700,MANIPUR,8th Pass
CPI,3,20000,400,KERALA,Graduate Professional
INC,6,30000,140000,KARNATAKA,Graduate Professional
AITC,1,30000,1000,WESTBENGAL,Post Graduate
JD(U),2,0,1900,BIHAR,Graduate
BJP,3,5600,1100,KERALA,Doctorate
INC,0,20000,5100,MADHYAPRADESH,Graduate
BJP,2,20000,1600,ASSAM,Doctorate
BJP,0,30000,1200,UTTARAKHAND,Graduate Professional
INC,13,30000,1800,MADHYAPRADESH,Graduate Professional
INC,0,230000,20000,HARYANA,Graduate Professional
BJP,0,40000,400,CHHATTISGARH,5th Pass
DMK,10,90000,40000,TAMILNADU,Graduate Professional
INC,0,30000,20000,KARNATAKA,Graduate
AAP,13,10000,0,ODISHA,10th Pass
INC,0,240000,800,RAJASTHAN,Graduate
BJD,19,300000,30000,ODISHA,Post Graduate
CPI(M),4,10000,100,KERALA,Graduate Professional
BJP,0,210000,1600,ASSAM,12th Pass
BJD,0,2000,40000,ODISHA,Graduate
RJD,0,6400,0,WESTBENGAL,10th Pass
BJD,0,250000,400,ODISHA,12th Pass
DMK,10,370000,4000,TAMILNADU,Post Graduate
INC,0,70000,170000,KARNATAKA,Graduate
NCP,0,440000,5200,MAHARASHTRA,Graduate Professional
Sikkim Krantikari Morcha,0,3900,1200,SIKKIM,Graduate
DMK,5,50000,6100,MAHARASHTRA,8th Pass
INC,0,20000,24,RAJASTHAN,10th Pass
BJP,0,160000,1000,JHARKHAND,Doctorate
DMK,38,0,10000,TAMILNADU,Graduate
BJP,0,110000,2700,ASSAM,Graduate
BJP,3,210000,100000,RAJASTHAN,Graduate
BJP,3,1590000,9700,KARNATAKA,Graduate
BJP,0,0,30000,GUJARAT,8th Pass
INC,8,4300,60000,KARNATAKA,Graduate
BJD,29,10000,800,ODISHA,8th Pass
RJD,6,60000,300,BIHAR,Graduate
SP,1,30000,0,UTTARPRADESH,12th Pass
BJP,0,110000,10000,MADHYAPRADESH,Graduate
INC,0,1070000,1140000,RAJASTHAN,Graduate
INC,0,0,10000,KARNATAKA,12th Pass
NCP,1,530000,9100,MAHARASHTRA,Graduate Professional
NPP,0,10000,4000,MANIPUR,Post Graduate
AAP,0,10000,4600,PUNJAB,Graduate
RJD,5,60000,100000,BIHAR,Post Graduate
BJP,0,1000,0,UTTARAKHAND,8th Pass
BJP,0,60000,2000,RAJASTHAN,Graduate Professional
BJD,3,170000,100,ODISHA,10th Pass
DMK,9,90000,70000,TAMILNADU,12th Pass
RJD,7,40000,7200,BIHAR,Doctorate
CPI(M),4,9500,0,PUNJAB,10th Pass
BJP,0,20000,700,RAJASTHAN,Graduate
JMM,3,30000,200,JHARKHAND,12th Pass
BJP,6,5600,400,MADHYAPRADESH,Doctorate
JD(U),1,30000,3200,PUNJAB,Post Graduate
AITC,2,600,0,WESTBENGAL,Graduate
IND,0,1100,0,MEGHALAYA,10th Pass
IND,0,30000,600,UTTARAKHAND,10th Pass
BJP,0,30,8300,JHARKHAND,10th Pass
BJP,1,30000,0,MAHARASHTRA,5th Pass
RJD,5,60000,6000,PUDUCHERRY,Doctorate
NPP,0,8900,30000,MEGHALAYA,Graduate
RJD,6,270000,7900,BIHAR,Doctorate
BJP,6,30000,1900,MADHYAPRADESH,Graduate
AAP,2,10000,2800,DELHI,10th Pass
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
CPI(M),0,9800,0,TRIPURA,12th Pass
AAP,1,70000,0,PUNJAB,12th Pass
JD(S),3,70000,40000,KARNATAKA,Graduate
INC,0,440000,9100,MAHARASHTRA,Graduate Professional
JMM,3,10000,0,JHARKHAND,12th Pass
BJP,0,60000,2900,JHARKHAND,Others
SHS,0,400000,70000,MAHARASHTRA,12th Pass
INC,4,0,600,PUNJAB,12th Pass
RJD,5,60000,4600,MAHARASHTRA,12th Pass
YSRCP,0,380000,7600,ANDHRAPRADESH,Post Graduate
INC,9,40000,4000,KERALA,10th Pass
NCP,1,30000,7000,MADHYAPRADESH,Graduate
AAP,1,1400,1400,PUNJAB,Post Graduate
INC,0,170000,6700,KARNATAKA,10th Pass
BJP,0,30000,1600,PUDUCHERRY,8th Pass
INC,1,20000,1200,UTTARAKHAND,Post Graduate
AAP,11,0,10000,PUNJAB,Doctorate
BJP,0,150000,60000,BIHAR,Graduate
TDP,1,6680000,150000,ANDHRAPRADESH,Post Graduate
DMK,0,370000,6000,UTTARPRADESH,Post Graduate
BJD,13,30000,0,ODISHA,Graduate Professional
JMM,3,130000,20000,JHARKHAND,Graduate
INC,0,20000,400,MADHYAPRADESH,Graduate
BJP,1,400,1600,RAJASTHAN,8th Pass
IND,10,2100,20000,UTTARAKHAND,10th Pass
IND,0,100000,50000,RAJASTHAN,Graduate
JMM,0,30000,0,JHARKHAND,12th Pass
DMK,0,120000,1200,TAMILNADU,Graduate
BJP,0,10000,1800,ODISHA,Literate
SHS,1,320000,20000,MAHARASHTRA,12th Pass
BJD,0,2400,40000,ODISHA,Graduate Professional
NCP,7,190000,50000,MAHARASHTRA,Graduate
SP,1,160000,1100,UTTARPRADESH,Post Graduate
AAP,11,70000,9300,DELHI,Post Graduate
BJP,0,2400,0,ODISHA,Others
NPP,1,30000,0,RAJASTHAN,12th Pass
BJP,0,120000,200,CHHATTISGARH,Post Graduate
DMK,0,20000,4200,TAMILNADU,Graduate
BJP,0,7000,0,UTTARAKHAND,12th Pass
DMK,99,1210000,90000,TAMILNADU,Post Graduate
INC,0,20000,4800,UTTARAKHAND,Post Graduate
RJD,1,5000,0,BIHAR,Graduate
INC,0,60000,2700,HARYANA,Graduate
TDP,0,20000,60000,ANDHRAPRADESH,Graduate
DMK,1,0,30000,TAMILNADU,10th Pass
INC,0,80000,200,GOA,Graduate
BJP,0,220000,0,NAGALAND,Graduate
IND,0,0,3000,GOA,Graduate
YSRCP,0,20000,0,ANDHRAPRADESH,Post Graduate
BJP,0,8700,0,ARUNACHALPRADESH,10th Pass
AAP,2,70000,4100,PUNJAB,12th Pass
INC,2,9400,800,KARNATAKA,Graduate
BJP,0,8100,240000,RAJASTHAN,10th Pass
BJP,1,0,160000,WESTBENGAL,10th Pass
BJP,0,30000,1100,JHARKHAND,Doctorate
NCP,18,230000,40000,MAHARASHTRA,10th Pass
YSRCP,1,6400,0,ANDHRAPRADESH,Post Graduate
AAP,2,1400,0,PUNJAB,Post Graduate
INC,0,440000,190000,MAHARASHTRA,Graduate
BJP,0,30000,3200,JHARKHAND,Graduate
JD(U),0,10000,0,BIHAR,Doctorate
BJP,0,180000,200,ARUNACHALPRADESH,10th Pass
INC,13,30000,3400,KARNATAKA,Graduate Professional
DMK,12,0,7400,TAMILNADU,Graduate Professional
BJP,0,520000,40000,MADHYAPRADESH,Others
YSRCP,1,0,8100,ANDHRAPRADESH,Post Graduate
SP,10,50000,8700,UTTARPRADESH,Post Graduate
DMK,10,30000,100000,TAMILNADU,Post Graduate
AAP,2,30000,20000,DELHI,12th Pass
BJP,0,0,2900,MANIPUR,Graduate
AAP,1,2600,0,PUNJAB,Post Graduate
AAP,1,0,200,DELHI,Others
BJP,1,50000,0,UTTARPRADESH,Graduate
BJP,0,20000,0,CHHATTISGARH,5th Pass
INC,1,1900,2000,KERALA,Graduate
BJP,0,110000,1600,ASSAM,Graduate
AITC,1,30000,5500,WESTBENGAL,Post Graduate
INC,1,10000,0,UTTARAKHAND,Post Graduate
BJP,7,60000,3900,MAHARASHTRA,Graduate Professional
Sikkim Krantikari Morcha,0,3900,200,SIKKIM,Graduate
BJP,0,2000,0,MEGHALAYA,Post Graduate
IND,0,180000,0,MEGHALAYA,10th Pass
BJP,9,5600,1500,MADHYAPRADESH,12th Pass
SP,43,30000,0,UTTARPRADESH,Post Graduate
BJP,0,20000,3300,MADHYAPRADESH,Graduate
DMK,26,20000,2000,TAMILNADU,Graduate
INC,3,20000,2500,MADHYAPRADESH,12th Pass
BJP,7,60000,100,MAHARASHTRA,12th Pass
BJP,0,40000,10000,GUJARAT,10th Pass
JD(U),1,70000,5200,BIHAR,Post Graduate
SHS,0,0,40000,MAHARASHTRA,10th Pass
AITC,1,30000,320000,WESTBENGAL,Graduate
INC,0,20000,700,RAJASTHAN,Post Graduate
IND,0,70000,100,MADHYAPRADESH,10th Pass
AAP,1,10000,200,DELHI,Others
BJP,0,7300,300,WESTBENGAL,12th Pass
SP,43,30000,0,UTTARPRADESH,Post Graduate
AAP,3,100000,900,PUNJAB,12th Pass
INC,1,170000,6300,MEGHALAYA,Post Graduate
AITC,0,6600,5900,WESTBENGAL,Post Graduate
YSRCP,0,330000,7700,ANDHRAPRADESH,Post Graduate
INC,0,80000,10000,MAHARASHTRA,10th Pass
BJP,0,20000,3900,RAJASTHAN,Graduate
IND,0,0,2800,ODISHA,10th Pass
IND,52,0,3000,ASSAM,Graduate
AIADMK,0,10000,0,TAMILNADU,Graduate
BJP,2,0,2000,MAHARASHTRA,Graduate
BJP,0,40000,4100,RAJASTHAN,Post Graduate
DMK,11,50000,10000,TAMILNADU,Graduate Professional
DMK,9,50000,1800,TAMILNADU,8th Pass
BJP,0,400,0,UTTARAKHAND,8th Pass
NCP,6,490000,80000,MAHARASHTRA,Graduate
JD(U),1,150000,170000,BIHAR,Others
BJP,4,2600,1100,BIHAR,Graduate Professional
DMK,15,90000,1200,TAMILNADU,8th Pass
AITC,0,6400,0,WESTBENGAL,Post Graduate
AITC,1,10000,1900,WESTBENGAL,Graduate
NDPP,0,50000,500,MANIPUR,Graduate Professional
BJP,0,20000,7200,GOA,Graduate Professional
BJP,0,60000,900,UTTARPRADESH,Graduate
DMK,0,110000,9000,TAMILNADU,Graduate Professional
INC,0,8300,6900,KARNATAKA,Graduate
DMK,24,6700,1200,TAMILNADU,Post Graduate
JD(U),1,150000,320000,MAHARASHTRA,10th Pass
AAP,0,1800,9800,PUNJAB,Post Graduate
AITC,1,80000,0,WESTBENGAL,Graduate
BJP,0,70000,2000,MADHYAPRADESH,Graduate
BJP,3,60000,20000,MADHYAPRADESH,12th Pass
BJP,0,100000,0,ARUNACHALPRADESH,Graduate Professional
INC,0,1800,60,PUNJAB,Graduate
JD(U),0,20000,5100,UTTARAKHAND,Graduate
BJP,1,2900,180000,GUJARAT,Post Graduate
SP,30,40000,900,UTTARPRADESH,Post Graduate
BJD,19,2000,0,ODISHA,Post Graduate
DMK,10,8000,70000,TAMILNADU,Graduate Professional
YSRCP,0,340000,0,ANDHRAPRADESH,12th Pass
INC,2,10000,400,RAJASTHAN,Graduate
BJP,0,530000,140000,GUJARAT,Graduate Professional
INC,0,50000,6000,RAJASTHAN,12th Pass
BJP,0,40000,10000,ODISHA,12th Pass
NCP,2,7900,5500,MAHARASHTRA,Post Graduate
RJD,0,6700,0,BIHAR,Post Graduate
BJP,0,10000,600,PUDUCHERRY,Graduate
JD(U),6,40000,7200,BIHAR,Graduate Professional
RJD,3,60000,2000,BIHAR,Post Graduate
NCP,5,30000,2700,BIHAR,Graduate Professional
BJD,19,300000,30000,ODISHA,Post Graduate
BJP,0,120000,10000,UTTARPRADESH,Post Graduate
AITC,0,3500,0,WESTBENGAL,Graduate
DMK,0,490000,7400,TAMILNADU,Graduate
BJP,14,560000,40000,KARNATAKA,12th Pass
AAP,0,0,700,UTTARAKHAND,Others
INC,1,100000,20000,BIHAR,Graduate
BJP,10,20000,0,RAJASTHAN,12th Pass
AAP,0,20000,4500,ASSAM,12th Pass
IND,2,0,30000,MAHARASHTRA,10th Pass
BJP,0,810000,73,MADHYAPRADESH,Graduate
AAP,1,0,9800,PUNJAB,Doctorate
AITC,1,4100,1300,WESTBENGAL,Graduate
TDP,0,250000,130000,ANDHRAPRADESH,Post Graduate
YSRCP,7,360000,20000,ANDHRAPRADESH,Graduate
SP,1,60000,7500,UTTARPRADESH,Post Graduate
NCP,0,120000,0,MAHARASHTRA,Graduate
AAP,2,230000,30,WESTBENGAL,Graduate Professional
BJP,0,110000,2700,ASSAM,12th Pass
NCP,5,0,470000,MAHARASHTRA,Graduate Professional
BJP,0,90000,120000,GOA,Others
INC,0,20000,4000,MADHYAPRADESH,Post Graduate
TDP,0,6680000,30000,ANDHRAPRADESH,Post Graduate
DMK,26,20000,1200,TAMILNADU,10th Pass
RJD,2,60000,4200,BIHAR,12th Pass
NCP,1,160000,20000,MAHARASHTRA,Graduate Professional
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
BJP,0,50000,6700,MAHARASHTRA,10th Pass
BJP,1,9100,400,KARNATAKA,Others
INC,3,610000,80000,PUNJAB,12th Pass
BJP,0,7700,80000,GUJARAT,10th Pass
BJP,0,20000,100,MADHYAPRADESH,12th Pass
BJP,0,0,600,PUDUCHERRY,Graduate
RJD,0,10000,0,BIHAR,Graduate
BJD,29,10000,0,ODISHA,12th Pass
INC,25,50000,0,KERALA,10th Pass
BJP,1,0,170000,KARNATAKA,Graduate Professional
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
AAP,4,100000,0,PUNJAB,12th Pass
INC,47,80000,40000,TAMILNADU,Graduate
IND,1,540000,180000,UTTARAKHAND,10th Pass
BJP,2,7900,0,WESTBENGAL,Post Graduate
BJD,11,20000,10000,ODISHA,12th Pass
INC,0,1000,1100,UTTARAKHAND,Graduate
CPI(M),4,8200,0,KERALA,10th Pass
BJP,1,0,5300,MAHARASHTRA,Graduate Professional
INC,0,450000,270000,ASSAM,10th Pass
BJP,0,20000,2300,HARYANA,12th Pass
BJP,2,9100,2000,GUJARAT,Graduate Professional
BJD,19,300000,30000,ODISHA,Post Graduate
JMM,0,20000,300,JHARKHAND,Graduate
NCP,0,60000,5300,MAHARASHTRA,Doctorate
AAP,1,1900,300,DELHI,Others
BJP,0,210000,3300,BIHAR,Doctorate
SP,38,0,0,UTTARPRADESH,Post Graduate
BJP,0,8800,4700,GUJARAT,10th Pass
DMK,10,20000,900,TAMILNADU,Graduate
BJP,0,5500,120000,GUJARAT,Others
INC,3,10000,4600,GUJARAT,10th Pass
BJP,0,110000,0,MADHYAPRADESH,12th Pass
BJP,0,330000,1200,ODISHA,Post Graduate
BJP,1,5000,800,RAJASTHAN,Graduate
DMK,0,120000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,660000,100,MADHYAPRADESH,12th Pass
YSRCP,0,0,50000,ANDHRAPRADESH,Doctorate
BJP,0,20000,3200,RAJASTHAN,Graduate
DMK,16,90000,30000,TAMILNADU,10th Pass
BJP,0,9400,1100,CHHATTISGARH,10th Pass
RJD,5,20000,0,BIHAR,Doctorate
BJP,6,10000,100,UTTARAKHAND,Post Graduate
BJP,4,5900,130000,WESTBENGAL,Graduate
BJP,0,4000,0,ODISHA,12th Pass
JD(U),1,0,4900,BIHAR,Graduate
YSRCP,1,0,10000,ANDHRAPRADESH,10th Pass
RJD,5,60000,4200,BIHAR,Graduate
BJP,0,10000,3200,MANIPUR,Post Graduate
DMK,1,0,0,TAMILNADU,10th Pass
JD(U),1,30000,1900,BIHAR,12th Pass
INC,1,30000,10000,MADHYAPRADESH,Graduate
SP,0,90000,6900,UTTARPRADESH,Graduate Professional
