Party,Criminal Case,Total Assets,Liabilities,state,Education
AIADMK,1,20000,2000,TRIPURA,8th Pass
BJP,29,20000,1500,HIMACHALPRADESH,Post Graduate
BJP,38,2700,6900,PUNJAB,Others
AITC,0,40000,60000,KARNATAKA,Post Graduate
RJD,0,3700,1500,ANDHRAPRADESH,Graduate
AAP,0,490000,40000,HARYANA,10th Pass
BJP,3,340000,3000,WESTBENGAL,Graduate
BJP,1,20000,600,PUNJAB,Graduate
BJP,3,20000,10000,MAHARASHTRA,Post Graduate
INC,0,30000,2400,MEGHALAYA,Post Graduate
SP,0,60000,500,UTTARPRADESH,5th Pass
BJD,0,10000,8200,ANDHRAPRADESH,12th Pass
INC,1,90000,90000,MAHARASHTRA,Post Graduate
SHS,0,70000,30000,RAJASTHAN,Literate
NCP,0,5300,100,TAMILNADU,Graduate
INC,29,420000,8800,MAHARASHTRA,8th Pass
AITC,3,460000,40000,GUJARAT,Graduate
INC,0,40000,0,KERALA,10th Pass
INC,2,40000,570000,HIMACHALPRADESH,Post Graduate
JMM,0,10000,170000,KERALA,Graduate Professional
RJD,1,4600,2300,KARNATAKA,Post Graduate
INC,6,0,0,CHHATTISGARH,Graduate
BJP,0,10000,30000,MAHARASHTRA,12th Pass
CPI(M),0,9500,15,MEGHALAYA,Graduate
BJP,0,140000,3700,KARNATAKA,Graduate
BJP,0,30000,6400,DELHI,Graduate Professional
BJP,4,0,3000,UTTARPRADESH,Post Graduate
BJP,0,10000,3700,HARYANA,Post Graduate
SHS,2,80000,3000,NAGALAND,10th Pass
DMK,1,0,80000,KARNATAKA,10th Pass
DMK,0,20000,1300,ODISHA,10th Pass
INC,2,0,1100,UTTARPRADESH,12th Pass
AITC,7,30000,0,MAHARASHTRA,12th Pass
DMK,3,30000,4700,DELHI,10th Pass
JMM,0,60000,20000,MANIPUR,Post Graduate
INC,2,790000,5900,KARNATAKA,12th Pass
BJP,0,10000,2000,ANDHRAPRADESH,Graduate
INC,7,200000,1900,KARNATAKA,Graduate Professional
INC,1,120000,1200,UTTARPRADESH,Graduate
BJP,3,0,0,MADHYAPRADESH,Graduate Professional
BJP,0,20000,1700,ARUNACHALPRADESH,Graduate
DMK,0,20000,20000,ARUNACHALPRADESH,Others
Sikkim Krantikari Morcha,12,9400,200000,PUNJAB,10th Pass
BJP,46,5800,5400,MAHARASHTRA,Graduate Professional
JMM,2,10000,0,KARNATAKA,12th Pass
BJP,1,8500,10000,KARNATAKA,Post Graduate
AAP,0,30000,280000,GUJARAT,Post Graduate
BJP,6,7700,2300,HIMACHALPRADESH,Graduate Professional
DMK,0,4900,30000,UTTARPRADESH,12th Pass
BJP,29,7000,3000,WESTBENGAL,12th Pass
INC,1,500000,600,RAJASTHAN,12th Pass
BJP,0,90000,0,MAHARASHTRA,Post Graduate
SHS,0,0,900,RAJASTHAN,Post Graduate
BJP,0,20000,10000,ODISHA,Graduate
AITC,0,50000,0,RAJASTHAN,12th Pass
BJP,4,80000,760000,KARNATAKA,8th Pass
BJP,10,10000,0,HARYANA,Literate
Sikkim Krantikari Morcha,2,30000,600,ASSAM,Graduate
RJD,0,20000,7000,GOA,Post Graduate
BJD,25,0,500,UTTARPRADESH,Graduate Professional
INC,0,110000,560000,GUJARAT,12th Pass
INC,0,10000,4900,PUNJAB,Doctorate
BJP,1,830000,170000,RAJASTHAN,Graduate Professional
DMK,2,10000,20000,MAHARASHTRA,Graduate
BJP,0,220000,100,WESTBENGAL,Post Graduate
BJP,1,340000,500,GUJARAT,Doctorate
AITC,10,1220000,300,JHARKHAND,Graduate
BJP,0,10000,0,DELHI,10th Pass
BJP,4,4000,1100,SIKKIM,Graduate
BJP,0,1750000,3200,GUJARAT,8th Pass
DMK,1,90000,70000,BIHAR,12th Pass
BJP,1,20000,35,JHARKHAND,Graduate
BJP,12,150000,40000,RAJASTHAN,Graduate
BJP,0,20000,50000,BIHAR,Literate
TDP,0,80000,10000,GUJARAT,12th Pass
BJP,0,10000,1100,SIKKIM,Others
BJP,0,40000,340000,GUJARAT,10th Pass
IND,0,5400,0,UTTARPRADESH,Graduate Professional
TDP,0,1900,1200,ASSAM,Graduate
BJP,0,10000,1000,WESTBENGAL,12th Pass
INC,3,1400,300,MEGHALAYA,10th Pass
BJP,0,130000,1200,WESTBENGAL,Post Graduate
INC,2,170000,2600,TAMILNADU,12th Pass
INC,0,0,0,RAJASTHAN,Graduate Professional
JD(U),7,20000,1500,HARYANA,5th Pass
SP,5,10000,30000,RAJASTHAN,Graduate Professional
Tipra Motha Party,1,400,750000,ODISHA,12th Pass
BJP,2,5300,280000,WESTBENGAL,Literate
AIADMK,0,250000,500,WESTBENGAL,Graduate Professional
SP,1,10000,800,ASSAM,Graduate
INC,1,80000,30000,TAMILNADU,Post Graduate
BJP,2,10000,30000,KARNATAKA,Post Graduate
INC,2,160000,400,HIMACHALPRADESH,Post Graduate
BJP,0,190000,5200,BIHAR,12th Pass
BJP,0,150000,300,JHARKHAND,Post Graduate
INC,1,20000,10000,BIHAR,12th Pass
AITC,7,40000,10000,GUJARAT,Graduate Professional
BJP,0,3900,10000,RAJASTHAN,12th Pass
AITC,1,0,6700,ODISHA,8th Pass
YSRCP,0,0,3000,TAMILNADU,Graduate
AITC,0,10000,5300,ODISHA,Graduate
BJP,0,10000,99,GUJARAT,Graduate
INC,0,20000,10000,KARNATAKA,Post Graduate
BJD,0,300,20000,ODISHA,Graduate
RJD,0,710000,1200,BIHAR,12th Pass
BJP,0,0,800,RAJASTHAN,10th Pass
JD(U),3,320000,4100,TAMILNADU,8th Pass
AITC,8,10000,900,TAMILNADU,Graduate
BJP,5,110000,600,TAMILNADU,Graduate
BJP,0,5000,4700,MADHYAPRADESH,8th Pass
DMK,0,40000,130000,ANDHRAPRADESH,Graduate
YSRCP,0,10000,900,TAMILNADU,Post Graduate
BJP,1,4400,60000,ARUNACHALPRADESH,Graduate Professional
INC,7,50000,7100,WESTBENGAL,10th Pass
IND,0,30000,7200,KARNATAKA,Graduate
NDPP,1,160000,0,PUNJAB,Graduate Professional
INC,3,50000,900,CHHATTISGARH,Graduate Professional
NPP,18,5100,1200,ODISHA,10th Pass
AAP,19,60000,1600,KARNATAKA,10th Pass
BJP,0,440000,1700,UTTARPRADESH,Post Graduate
AITC,6,0,3800,KERALA,Graduate
AAP,1,530000,500,UTTARPRADESH,10th Pass
DMK,0,10000,0,HARYANA,Graduate
BJP,7,30000,500,UTTARPRADESH,Graduate
BJP,0,60000,2100,ANDHRAPRADESH,Post Graduate
IND,3,20000,0,UTTARPRADESH,Graduate
BJP,7,20000,40000,BIHAR,Doctorate
BJP,6,30000,300,RAJASTHAN,Post Graduate
YSRCP,0,30000,4700,MADHYAPRADESH,12th Pass
BJD,0,0,60000,KERALA,10th Pass
JMM,0,40000,4100,MAHARASHTRA,Graduate Professional
BJP,13,40000,4300,KERALA,10th Pass
BJP,0,10000,10000,ANDHRAPRADESH,Others
INC,0,70000,2700,WESTBENGAL,Graduate Professional
DMK,3,50000,300,KARNATAKA,Graduate Professional
BJP,4,110000,9100,GUJARAT,Post Graduate
DMK,7,2100,8500,HIMACHALPRADESH,Doctorate
INC,11,140000,90000,KARNATAKA,12th Pass
BJP,0,30000,100,UTTARAKHAND,Graduate Professional
BJP,4,10000,100,HARYANA,Post Graduate
INC,0,170000,1700,TAMILNADU,Literate
DMK,0,20000,300,ODISHA,Post Graduate
BJP,3,630000,50000,WESTBENGAL,Graduate Professional
BJP,0,60000,20000,KARNATAKA,Graduate Professional
BJD,11,20000,20000,ASSAM,Graduate
YSRCP,5,0,3400,MAHARASHTRA,10th Pass
DMK,3,270000,4900,BIHAR,Graduate Professional
BJP,9,90000,9700,TRIPURA,12th Pass
AITC,0,10000,1200,MAHARASHTRA,Graduate Professional
INC,0,10000,0,TAMILNADU,12th Pass
BJP,0,6610000,4600,BIHAR,Graduate Professional
RJD,7,100000,40000,MAHARASHTRA,12th Pass
BJP,7,6600,180000,TAMILNADU,Graduate Professional
JD(U),2,1220000,40000,TAMILNADU,Graduate Professional
SHS,0,7700,20000,RAJASTHAN,10th Pass
YSRCP,1,10000,0,GUJARAT,12th Pass
INC,0,90000,10000,TAMILNADU,10th Pass
BJP,1,20000,1200,BIHAR,12th Pass
INC,0,400,0,WESTBENGAL,Graduate Professional
BJD,0,10000,2500,HIMACHALPRADESH,Graduate
JMM,3,70000,5000,ANDHRAPRADESH,10th Pass
BJP,0,10000,0,KERALA,12th Pass
BJP,0,510000,6200,BIHAR,10th Pass
AAP,8,330000,1210000,MAHARASHTRA,8th Pass
AAP,2,140000,7100,TAMILNADU,Graduate
BJP,0,0,0,KERALA,Graduate Professional
DMK,4,50000,9800,JHARKHAND,10th Pass
AIADMK,0,10000,600,HARYANA,12th Pass
BJP,0,90000,40000,BIHAR,Graduate
BJP,7,3900,2800,MAHARASHTRA,Post Graduate
AIADMK,0,10000,0,ODISHA,Graduate Professional
AIADMK,1,40000,300,KARNATAKA,Post Graduate
INC,0,210000,140000,BIHAR,10th Pass
BJP,1,370000,7900,WESTBENGAL,12th Pass
AAP,2,50000,7000,ANDHRAPRADESH,Graduate
BJP,4,9100,0,MAHARASHTRA,Graduate
BJP,0,700000,24,KERALA,12th Pass
BJP,0,30000,2800,BIHAR,Graduate
JD(S),2,5600,200,TAMILNADU,Graduate
INC,1,9500,7800,KERALA,Graduate Professional
BJP,1,3400,900,KERALA,8th Pass
AIADMK,47,780000,7200,ODISHA,Post Graduate
AITC,9,10000,10000,ODISHA,10th Pass
AAP,1,0,0,UTTARPRADESH,Graduate
DMK,3,0,8700,GOA,10th Pass
BJP,0,0,110000,JHARKHAND,10th Pass
BJP,10,0,200,NAGALAND,Post Graduate
JD(S),1,0,0,HIMACHALPRADESH,Graduate Professional
BJP,2,40000,30000,KERALA,12th Pass
AITC,3,240000,3000,KARNATAKA,Graduate Professional
BJP,0,30000,0,ANDHRAPRADESH,Post Graduate
AAP,0,160000,900,KERALA,Literate
BJP,4,20000,4700,RAJASTHAN,8th Pass
BJP,1,10000,40000,MADHYAPRADESH,Post Graduate
DMK,0,4350000,4900,TAMILNADU,Post Graduate
AITC,0,90000,3900,RAJASTHAN,12th Pass
BJP,0,9100,40000,UTTARPRADESH,Post Graduate
INC,0,120000,12,ASSAM,Post Graduate
SHS,22,8900,10000,JHARKHAND,Others
BJP,1,70000,1300,GUJARAT,12th Pass
BJP,7,70000,0,GUJARAT,Graduate
BJP,2,20000,0,RAJASTHAN,Doctorate
INC,0,5600,0,ANDHRAPRADESH,12th Pass
BJP,0,6600,1800,HIMACHALPRADESH,Graduate Professional
BJP,25,40000,500,MANIPUR,Graduate
BJP,0,80000,10000,GOA,Graduate Professional
INC,1,120000,6400,UTTARPRADESH,8th Pass
BJP,2,130000,30000,GUJARAT,Doctorate
IND,0,9300,56,TAMILNADU,Graduate
SP,0,100000,7000,PUDUCHERRY,Post Graduate
JD(U),0,90000,10000,UTTARPRADESH,Post Graduate
BJD,2,10000,5500,DELHI,12th Pass
DMK,9,190000,30000,KERALA,Graduate Professional
INC,0,8900,7400,GUJARAT,5th Pass
BJP,5,10000,20000,MAHARASHTRA,Graduate Professional
INC,173,270000,1100,RAJASTHAN,Graduate
DMK,1,1750000,40000,UTTARAKHAND,Graduate
BJP,4,10000,10000,HIMACHALPRADESH,Graduate Professional
BJP,7,0,3400,WESTBENGAL,12th Pass
BJP,1,2500,6700,BIHAR,Graduate Professional
DMK,7,70000,900,TAMILNADU,8th Pass
JMM,0,10000,3300,PUDUCHERRY,12th Pass
AAP,8,70000,90000,ODISHA,Graduate
RJD,0,20000,1600,RAJASTHAN,12th Pass
AAP,0,8800,6200,ODISHA,10th Pass
BJP,1,150000,0,MAHARASHTRA,Post Graduate
NCP,5,160000,0,HIMACHALPRADESH,Graduate Professional
AIADMK,0,580000,10000,RAJASTHAN,Graduate Professional
INC,0,100000,3500,BIHAR,Graduate Professional
BJP,0,320000,100,BIHAR,8th Pass
AAP,1,0,0,WESTBENGAL,Graduate
NPP,0,7700,10000,GUJARAT,Post Graduate
BJP,1,490000,2900,ARUNACHALPRADESH,Post Graduate
SP,3,70000,30000,MADHYAPRADESH,Graduate Professional
AAP,4,3500,600,ANDHRAPRADESH,Graduate
JD(U),0,80000,900,TAMILNADU,8th Pass
AAP,2,150000,49,UTTARPRADESH,Others
BJP,7,110000,50,WESTBENGAL,8th Pass
BJP,4,6300,900,ANDHRAPRADESH,Graduate
CPI(M),51,240000,2500,BIHAR,Graduate Professional
BJP,1,30000,50000,RAJASTHAN,Graduate
JD(S),1,320000,0,KARNATAKA,Graduate
BJP,0,130000,2900,MAHARASHTRA,Post Graduate
BJP,0,20000,100,UTTARPRADESH,Graduate
INC,1,0,3900,MAHARASHTRA,12th Pass
JD(U),1,150000,30000,WESTBENGAL,12th Pass
BJD,0,70,50,BIHAR,Post Graduate
BJP,0,290000,760000,RAJASTHAN,Graduate Professional
INC,0,70000,0,UTTARPRADESH,12th Pass
DMK,14,20000,160000,ODISHA,Graduate
SHS,2,150000,1400,MADHYAPRADESH,Graduate
BJP,0,40000,4900,KERALA,Graduate Professional
JD(U),0,3800,15,TAMILNADU,Graduate Professional
BJP,0,10000,0,KARNATAKA,Graduate Professional
AITC,0,570000,6200,TAMILNADU,Doctorate
AITC,5,30000,2300,MAHARASHTRA,Graduate
BJP,1,10000,5500,MAHARASHTRA,8th Pass
SHS,0,4600,2900,BIHAR,Graduate Professional
BJP,3,20000,300,WESTBENGAL,Others
BJP,0,230000,70000,RAJASTHAN,Others
RJD,7,80000,0,RAJASTHAN,Graduate
BJP,0,50000,600,UTTARPRADESH,Post Graduate
BJP,0,70000,1200,GOA,Graduate
BJP,25,110000,2000,TAMILNADU,Post Graduate
INC,1,10000,0,ANDHRAPRADESH,Graduate
BJP,0,20000,100,MADHYAPRADESH,10th Pass
DMK,0,200000,300,KERALA,Post Graduate
BJP,0,200000,20000,MAHARASHTRA,Graduate Professional
BJP,0,60000,100,MAHARASHTRA,Graduate
BJP,1,100000,2900,BIHAR,Graduate Professional
INC,5,10000,50000,HIMACHALPRADESH,10th Pass
BJP,12,60000,4700,CHHATTISGARH,Graduate
BJP,8,40000,2900,UTTARAKHAND,Graduate Professional
SHS,0,0,400,BIHAR,Graduate
DMK,0,5100,2800,JHARKHAND,8th Pass
INC,0,5000,7200,KERALA,Graduate Professional
CPI,0,40000,40000,KARNATAKA,Graduate Professional
NCP,3,0,7400,WESTBENGAL,Graduate Professional
BJP,0,0,0,MADHYAPRADESH,12th Pass
INC,3,30000,0,MADHYAPRADESH,12th Pass
SHS,1,10000,30000,MAHARASHTRA,Post Graduate
BJP,1,20000,0,GUJARAT,Post Graduate
BJD,2,30000,140000,TRIPURA,8th Pass
BJD,0,90000,300,HARYANA,Graduate Professional
IND,16,90000,800,KERALA,12th Pass
DMK,0,1600,10000,MAHARASHTRA,Graduate
INC,2,50000,30000,GUJARAT,Post Graduate
AAP,5,420000,800,HIMACHALPRADESH,12th Pass
JD(U),1,130000,20000,UTTARPRADESH,10th Pass
BJP,0,50000,0,KERALA,Graduate Professional
INC,1,30000,900,DELHI,Post Graduate
BJP,5,0,8600,NAGALAND,Others
AITC,0,40000,2100,MAHARASHTRA,Graduate
INC,0,20000,3600,DELHI,12th Pass
DMK,38,910000,350000,CHHATTISGARH,Graduate
BJP,0,0,200,WESTBENGAL,Graduate
INC,0,8400,20000,MAHARASHTRA,Graduate
BJP,9,40000,8600,ODISHA,Doctorate
JD(U),1,5600,4500,CHHATTISGARH,12th Pass
BJP,1,0,7000,JHARKHAND,Post Graduate
BJP,0,30000,1200,RAJASTHAN,5th Pass
CPI(M),1,10000,0,TAMILNADU,12th Pass
RJD,0,76,6000,PUDUCHERRY,Others
BJP,0,80000,0,UTTARPRADESH,10th Pass
DMK,1,0,70000,MAHARASHTRA,12th Pass
NDPP,2,8900,3200,WESTBENGAL,10th Pass
DMK,0,420000,3000,PUDUCHERRY,Graduate Professional
INC,0,20000,0,BIHAR,10th Pass
AAP,8,520000,100,KARNATAKA,Graduate
YSRCP,0,90000,1000,JHARKHAND,Post Graduate
INC,1,8400,6000,JHARKHAND,5th Pass
SHS,0,480000,30000,MEGHALAYA,12th Pass
AITC,0,9500,560000,WESTBENGAL,12th Pass
IND,0,70000,3500,KERALA,12th Pass
INC,0,610000,3500,KARNATAKA,12th Pass
Tipra Motha Party,1,2200,3800,PUNJAB,Graduate Professional
YSRCP,0,20000,14,MEGHALAYA,12th Pass
AAP,0,20000,300,UTTARPRADESH,8th Pass
BJP,0,140000,7900,BIHAR,12th Pass
RJD,2,20000,10000,TAMILNADU,Post Graduate
INC,2,80000,100,TRIPURA,Graduate Professional
BJP,99,3600,1000,WESTBENGAL,Others
BJP,0,0,2900,RAJASTHAN,Post Graduate
INC,0,10000,0,JHARKHAND,12th Pass
YSRCP,0,10000,8100,TAMILNADU,Literate
AAP,1,230000,40000,TAMILNADU,Graduate
BJP,5,9500,60000,ANDHRAPRADESH,Graduate Professional
BJP,2,120000,200,MADHYAPRADESH,Post Graduate
AAP,0,0,10000,KARNATAKA,Graduate Professional
SP,9,0,700,ASSAM,12th Pass
BJP,2,130000,2700,GUJARAT,Post Graduate
INC,0,30000,10000,PUNJAB,Graduate Professional
INC,0,0,2000,UTTARPRADESH,Graduate
INC,0,5700,1500,JHARKHAND,Doctorate
INC,6,70000,5800,ANDHRAPRADESH,8th Pass
CPI(M),1,150000,480000,TAMILNADU,Graduate
SP,0,20000,1400,MAHARASHTRA,Post Graduate
AAP,0,10000,10000,DELHI,12th Pass
BJP,1,10000,60000,PUDUCHERRY,Graduate
BJP,0,9100,1300,ANDHRAPRADESH,Graduate
BJP,0,50000,1500,ODISHA,10th Pass
BJP,1,20000,0,BIHAR,12th Pass
JMM,0,80000,30000,GOA,Graduate Professional
BJP,0,170000,40000,GUJARAT,Post Graduate
BJP,0,30000,2100,NAGALAND,Post Graduate
DMK,0,220000,20000,JHARKHAND,Graduate Professional
INC,29,80000,10000,BIHAR,12th Pass
BJP,5,6300,600,MADHYAPRADESH,Doctorate
BJP,0,390000,2300,TAMILNADU,Graduate Professional
DMK,2,70000,3400,MAHARASHTRA,Post Graduate
BJP,1,40000,0,ANDHRAPRADESH,Graduate Professional
BJD,2,50000,1500,RAJASTHAN,10th Pass
BJP,0,0,5900,RAJASTHAN,12th Pass
DMK,7,10000,5200,KERALA,Graduate
AAP,0,0,1200,MADHYAPRADESH,12th Pass
BJP,0,400,500,TAMILNADU,Graduate
IND,29,6700,0,WESTBENGAL,Doctorate
YSRCP,2,3500,4600,PUNJAB,Graduate Professional
BJP,0,20000,100,ASSAM,Literate
CPI(M),1,4100,2300,MAHARASHTRA,Post Graduate
NDPP,1,10000,2300,ODISHA,Graduate
BJD,2,80000,0,DELHI,Graduate Professional
INC,5,20000,220000,ANDHRAPRADESH,Post Graduate
BJP,0,160000,40000,DELHI,Doctorate
INC,1,10000,2700,BIHAR,12th Pass
NPP,0,40000,10000,MADHYAPRADESH,10th Pass
BJP,0,80000,130000,KARNATAKA,Graduate Professional
BJP,3,30000,1100,TAMILNADU,Graduate
CPI(M),0,70000,1400,KERALA,Graduate Professional
CPI(M),0,0,0,MADHYAPRADESH,Graduate
AITC,6,0,10000,ANDHRAPRADESH,Graduate
AITC,0,30000,2300,ANDHRAPRADESH,Post Graduate
BJP,0,60000,3100,KARNATAKA,Graduate Professional
BJP,0,9800,82,PUNJAB,Graduate
YSRCP,0,10000,10000,MEGHALAYA,12th Pass
INC,5,110000,2400,ARUNACHALPRADESH,Graduate Professional
BJP,3,340000,2800,DELHI,Graduate
BJP,3,3300,8700,NAGALAND,Graduate
TDP,0,70000,9800,UTTARAKHAND,Graduate
Tipra Motha Party,4,2420000,0,RAJASTHAN,Graduate
INC,2,480000,5500,UTTARPRADESH,10th Pass
BJP,99,20000,200,MADHYAPRADESH,Graduate
BJP,0,8700,0,ANDHRAPRADESH,Post Graduate
BJP,0,80000,200,MADHYAPRADESH,12th Pass
BJP,1,10000,0,BIHAR,Graduate Professional
JD(S),0,210000,20000,MADHYAPRADESH,Doctorate
BJP,4,10000,10000,UTTARPRADESH,Graduate Professional
RJD,1,10000,8700,HIMACHALPRADESH,12th Pass
BJP,0,6300,300,MAHARASHTRA,Graduate
INC,0,70000,2400,ARUNACHALPRADESH,Graduate
AITC,0,160000,10000,DELHI,Graduate Professional
INC,0,1300,20000,UTTARPRADESH,Others
NPP,1,30000,0,ANDHRAPRADESH,10th Pass
BJP,0,5000,4300,MADHYAPRADESH,Literate
BJP,0,7700,10000,UTTARPRADESH,Post Graduate
BJP,0,10000,200,GUJARAT,Post Graduate
BJP,0,20000,7400,GOA,Graduate Professional
SP,0,370000,20000,MADHYAPRADESH,Graduate Professional
JD(S),7,0,4300,DELHI,Doctorate
SP,4,250000,7800,JHARKHAND,Graduate
BJP,9,10000,1000,WESTBENGAL,12th Pass
BJP,0,50000,5100,DELHI,Graduate
BJP,0,70000,110000,RAJASTHAN,12th Pass
BJP,3,500000,0,MADHYAPRADESH,Graduate Professional
INC,0,3500,100,PUNJAB,Graduate
AAP,0,20000,20000,MAHARASHTRA,12th Pass
INC,0,780000,20000,TAMILNADU,Graduate
BJP,0,30000,30000,BIHAR,10th Pass
BJP,6,190000,4500,ASSAM,Post Graduate
AITC,0,0,30000,HIMACHALPRADESH,Post Graduate
AAP,0,170000,5100,UTTARAKHAND,5th Pass
INC,1,10000,100,MADHYAPRADESH,Graduate Professional
DMK,0,10000,2900,WESTBENGAL,Graduate
BJD,0,9400,0,ARUNACHALPRADESH,Post Graduate
BJP,0,20000,9300,WESTBENGAL,Others
DMK,0,40000,94,JHARKHAND,Graduate
Sikkim Krantikari Morcha,0,70000,20000,KARNATAKA,12th Pass
BJP,3,30000,15,JHARKHAND,Graduate
BJP,0,110000,2300,GUJARAT,Graduate
BJP,4,270000,0,ARUNACHALPRADESH,Post Graduate
INC,0,5000,2100,UTTARPRADESH,8th Pass
BJP,0,210000,50,KARNATAKA,Graduate Professional
AAP,0,180000,8400,WESTBENGAL,10th Pass
BJP,18,50000,30000,CHHATTISGARH,12th Pass
DMK,29,270000,0,MADHYAPRADESH,Post Graduate
BJP,2,820000,2700,TAMILNADU,12th Pass
AITC,0,90000,7200,KARNATAKA,Post Graduate
BJP,0,8800,50000,WESTBENGAL,12th Pass
INC,10,8900,1600,UTTARAKHAND,Graduate
IND,0,1210000,0,WESTBENGAL,12th Pass
AITC,0,20000,900,MADHYAPRADESH,10th Pass
BJP,7,6610000,2900,MAHARASHTRA,12th Pass
BJP,1,0,2300,ODISHA,Graduate
BJP,2,8200,700,BIHAR,12th Pass
BJP,22,60000,300,JHARKHAND,Graduate
BJP,29,40000,7500,GUJARAT,Post Graduate
YSRCP,0,30000,0,JHARKHAND,Graduate Professional
BJP,0,7900,2300,RAJASTHAN,Post Graduate
BJP,0,30000,4600,GUJARAT,Others
BJP,0,300000,1500,WESTBENGAL,Graduate Professional
NCP,3,270000,500,GUJARAT,Graduate
DMK,0,190000,0,BIHAR,Post Graduate
AITC,4,4100,10000,MAHARASHTRA,Graduate Professional
DMK,0,160000,0,JHARKHAND,Post Graduate
DMK,7,120000,70000,GUJARAT,Graduate Professional
BJP,0,9300,20000,MAHARASHTRA,5th Pass
DMK,0,20000,8900,MAHARASHTRA,10th Pass
AAP,6,40000,5000,PUNJAB,Post Graduate
BJP,0,10000,1200,MAHARASHTRA,12th Pass
AAP,16,1700,5400,JHARKHAND,10th Pass
BJP,0,480000,4000,ANDHRAPRADESH,Doctorate
BJP,0,10000,3100,MAHARASHTRA,12th Pass
SHS,8,130000,1200,MANIPUR,Graduate
BJP,0,10000,49,JHARKHAND,Post Graduate
BJP,0,10000,99,BIHAR,Graduate
RJD,11,70000,4600,HARYANA,12th Pass
DMK,4,0,9700,UTTARPRADESH,12th Pass
Sikkim Krantikari Morcha,0,20000,0,KERALA,10th Pass
BJP,0,10000,3500,TAMILNADU,12th Pass
YSRCP,0,210000,20000,CHHATTISGARH,Post Graduate
BJP,0,80000,70000,KERALA,Graduate Professional
BJP,0,9800,1200,JHARKHAND,Graduate Professional
BJP,0,70000,0,JHARKHAND,Graduate
RJD,2,530000,7000,KERALA,Graduate
NCP,0,20000,5700,KARNATAKA,Graduate Professional
AAP,1,350000,100,KERALA,12th Pass
INC,9,130000,40000,MAHARASHTRA,Post Graduate
BJP,0,460000,300,JHARKHAND,Graduate
YSRCP,10,90000,800,PUNJAB,Graduate Professional
INC,5,6000,900,BIHAR,12th Pass
SHS,11,7700,0,WESTBENGAL,Graduate
DMK,0,20000,100,MADHYAPRADESH,Graduate
BJP,4,40000,4600,RAJASTHAN,Post Graduate
BJP,0,0,1800,UTTARAKHAND,10th Pass
CPI(M),0,540000,5900,KARNATAKA,12th Pass
BJP,0,70000,0,UTTARPRADESH,Graduate
AAP,1,80000,3400,UTTARPRADESH,8th Pass
INC,3,20000,500,GUJARAT,8th Pass
INC,25,100000,2700,RAJASTHAN,Graduate
AAP,0,30000,1600,TRIPURA,Post Graduate
AITC,0,60000,3800,BIHAR,Literate
BJP,0,10000,140000,TRIPURA,12th Pass
BJD,0,170000,560000,KARNATAKA,12th Pass
DMK,3,70000,0,KERALA,12th Pass
BJP,0,4700,1200,ANDHRAPRADESH,10th Pass
INC,0,1400,3000,TAMILNADU,Graduate
DMK,2,70000,0,UTTARPRADESH,Post Graduate
DMK,0,10000,0,RAJASTHAN,Graduate Professional
DMK,13,9400,3600,ARUNACHALPRADESH,Doctorate
NCP,3,160000,0,TAMILNADU,10th Pass
BJP,0,14130000,4600,TAMILNADU,12th Pass
BJP,4,80000,1400,WESTBENGAL,Literate
AITC,0,10000,4100,BIHAR,10th Pass
BJP,0,60000,1700,ODISHA,Post Graduate
CPI,0,3400,400,ODISHA,Graduate
INC,5,300000,3500,UTTARPRADESH,Graduate
BJP,1,10000,12,KERALA,12th Pass
BJP,0,2300,3500,ANDHRAPRADESH,Post Graduate
INC,42,130000,0,ODISHA,10th Pass
AITC,0,7500,3200,UTTARPRADESH,Graduate
INC,2,20000,0,MADHYAPRADESH,12th Pass
SP,9,90000,50000,JHARKHAND,Graduate
BJP,0,80000,500000,SIKKIM,Graduate
NCP,1,290000,900,JHARKHAND,Graduate Professional
JD(S),1,20000,0,BIHAR,Graduate Professional
AAP,0,340000,10000,DELHI,Graduate
AAP,3,80000,6000,PUNJAB,Graduate Professional
BJP,0,20000,8500,WESTBENGAL,Graduate
BJP,3,0,1300,MAHARASHTRA,Graduate Professional
INC,0,490000,100,MAHARASHTRA,Literate
BJP,0,7600,3500,PUDUCHERRY,Post Graduate
AITC,0,10000,0,UTTARPRADESH,Post Graduate
INC,0,70000,6300,GUJARAT,12th Pass
INC,0,70000,10000,CHHATTISGARH,Post Graduate
BJP,0,6700,900,ANDHRAPRADESH,Graduate Professional
NDPP,2,60000,350000,TAMILNADU,Graduate
RJD,0,830000,100,UTTARPRADESH,Graduate Professional
YSRCP,2,70000,2300,JHARKHAND,Post Graduate
INC,1,1480000,0,TAMILNADU,12th Pass
BJP,0,0,20000,GUJARAT,10th Pass
BJP,0,100000,5700,NAGALAND,Graduate
BJP,0,20000,0,DELHI,Graduate
BJP,0,10000,4300,CHHATTISGARH,Graduate
BJP,3,50000,0,TAMILNADU,Graduate Professional
INC,6,1900,2100,BIHAR,Post Graduate
BJP,0,20000,3700,MAHARASHTRA,Graduate
BJP,3,1300,700,KARNATAKA,Others
AITC,0,50000,4300,RAJASTHAN,Post Graduate
BJP,0,20000,40000,DELHI,8th Pass
BJP,5,1000,900,BIHAR,Post Graduate
BJP,2,30000,10000,ANDHRAPRADESH,5th Pass
AAP,2,0,0,GUJARAT,Graduate
