Party,Criminal Case,Total Assets,Liabilities,state,Education
INC,4,110000,700,KARNATAKA,Graduate
BJD,2,0,40000,MAHARASHTRA,Graduate Professional
JD(U),0,220000,0,MADHYAPRADESH,8th Pass
AITC,0,70000,10000,WESTBENGAL,12th Pass
BJP,0,30000,8500,WESTBENGAL,12th Pass
BJP,0,40000,2800,NAGALAND,12th Pass
BJP,5,20000,10000,TRIPURA,Graduate Professional
DMK,24,10000,1100,UTTARPRADESH,Post Graduate
BJD,0,8000,73,MAHARASHTRA,Graduate Professional
JD(U),0,0,500,ODISHA,Graduate Professional
SP,0,40000,200,UTTARPRADESH,Post Graduate
NCP,1,6200,500,MADHYAPRADESH,10th Pass
BJP,0,40000,200,UTTARPRADESH,10th Pass
BJP,0,1100000,10000,MAHARASHTRA,Graduate
BJP,0,150000,3800,ASSAM,Graduate
SP,1,0,60000,KERALA,10th Pass
DMK,25,90000,0,TAMILNADU,10th Pass
SP,3,20000,40000,MADHYAPRADESH,12th Pass
BJP,1,40000,600,ODISHA,Post Graduate
SHS,2,6700,1900,ANDHRAPRADESH,12th Pass
BJP,0,2740000,500000,RAJASTHAN,10th Pass
INC,7,20000,7600,JHARKHAND,Graduate Professional
DMK,4,20000,0,TAMILNADU,8th Pass
BJP,0,80000,0,DELHI,10th Pass
BJD,0,320000,33,JHARKHAND,12th Pass
DMK,30,0,5000,TAMILNADU,12th Pass
DMK,0,3600,1300,WESTBENGAL,Post Graduate
DMK,4,20000,2000,TAMILNADU,10th Pass
BJP,0,30000,4600,GUJARAT,Graduate Professional
Tipra Motha Party,0,1750000,2200,UTTARPRADESH,Post Graduate
YSRCP,3,3700,10000,ANDHRAPRADESH,Post Graduate
CPI(M),0,1500,200,MAHARASHTRA,Literate
BJD,1,4600,0,TAMILNADU,10th Pass
DMK,2,10000,100,ASSAM,Graduate
AAP,0,10000,0,UTTARPRADESH,Graduate
BJP,0,190000,800,NAGALAND,Graduate Professional
DMK,46,80000,20000,TAMILNADU,10th Pass
BJP,0,20000,10000,HIMACHALPRADESH,Doctorate
NDPP,0,300000,2800,MADHYAPRADESH,Graduate
TDP,0,180000,9900,WESTBENGAL,12th Pass
AAP,0,30000,700,MADHYAPRADESH,Graduate Professional
BJD,1,10000,2600,MADHYAPRADESH,Graduate
AAP,1,50000,10000,ANDHRAPRADESH,Graduate Professional
INC,1,40000,60000,KARNATAKA,10th Pass
BJP,3,20000,2400,UTTARPRADESH,12th Pass
AIADMK,0,30000,2900,SIKKIM,Graduate
AITC,11,440000,8100,JHARKHAND,Graduate
IND,6,30000,40000,TRIPURA,Graduate Professional
DMK,4,0,0,TAMILNADU,Graduate
AAP,4,80000,30000,KARNATAKA,Graduate Professional
BJP,0,20000,500,NAGALAND,Doctorate
SP,0,180000,4000,UTTARPRADESH,Post Graduate
AAP,30,1800,8100,TAMILNADU,12th Pass
BJP,0,20000,0,HARYANA,Graduate
BJD,0,3700,8900,MAHARASHTRA,Graduate Professional
BJP,0,230000,270000,BIHAR,Graduate
AITC,0,30000,0,WESTBENGAL,12th Pass
BJP,0,30000,40000,ARUNACHALPRADESH,Graduate Professional
NCP,0,30000,3500,ANDHRAPRADESH,12th Pass
BJP,0,260000,3200,MADHYAPRADESH,10th Pass
DMK,0,7100,3700,TAMILNADU,10th Pass
DMK,1,80000,7800,TAMILNADU,Graduate
AAP,0,9800,150000,ARUNACHALPRADESH,12th Pass
JD(U),12,10000,1900,ANDHRAPRADESH,Post Graduate
BJP,0,40000,10000,UTTARPRADESH,Graduate Professional
AAP,1,360000,240000,MAHARASHTRA,Graduate
NPP,4,10000,40000,KERALA,8th Pass
BJD,0,170000,1800,MADHYAPRADESH,10th Pass
RJD,8,220000,150000,BIHAR,12th Pass
INC,5,30000,1000,UTTARPRADESH,Graduate
BJD,0,30000,0,WESTBENGAL,Post Graduate
AAP,3,30000,0,PUNJAB,Graduate Professional
AITC,0,70000,3800,WESTBENGAL,Post Graduate
BJP,0,20000,110000,MADHYAPRADESH,Graduate Professional
BJP,0,30000,170000,UTTARPRADESH,Graduate Professional
IND,1,1900,4400,KARNATAKA,Graduate
INC,0,820000,30000,CHHATTISGARH,12th Pass
DMK,4,1890000,270000,TAMILNADU,12th Pass
BJP,0,1700,0,MADHYAPRADESH,12th Pass
BJP,0,5000,4400,MADHYAPRADESH,Graduate
SHS,0,3700,20000,BIHAR,Graduate
AIADMK,0,0,0,UTTARPRADESH,Graduate
BJP,0,130000,3200,HIMACHALPRADESH,Graduate
INC,0,40000,2800,MEGHALAYA,10th Pass
BJP,0,30000,10000,UTTARPRADESH,Graduate
BJP,0,4100,2300,MADHYAPRADESH,Graduate
AAP,5,1900,10000,TAMILNADU,Graduate
AAP,0,0,0,GOA,Graduate Professional
AITC,0,0,6500,KARNATAKA,Graduate
Sikkim Krantikari Morcha,0,30,40000,MAHARASHTRA,Graduate
NPP,0,0,800,GOA,Graduate
INC,30,330000,40000,MADHYAPRADESH,Graduate Professional
BJP,0,30000,49,MAHARASHTRA,Graduate
BJD,0,0,1100,BIHAR,Graduate
BJP,8,4000,600,MAHARASHTRA,8th Pass
BJP,8,6700,570000,CHHATTISGARH,10th Pass
BJP,0,650000,200,CHHATTISGARH,Post Graduate
SHS,0,30000,10000,ANDHRAPRADESH,Post Graduate
BJD,3,20000,2800,TAMILNADU,12th Pass
BJP,2,1400,9300,ARUNACHALPRADESH,8th Pass
AAP,3,3200,3500,PUNJAB,Post Graduate
YSRCP,0,20000,200,UTTARPRADESH,Graduate
BJP,0,230000,30000,UTTARPRADESH,Doctorate
BJP,0,6800,9600,KARNATAKA,12th Pass
BJP,1,40000,5500,BIHAR,12th Pass
DMK,0,90000,7400,TAMILNADU,Graduate
DMK,30,80000,2800,BIHAR,12th Pass
SHS,0,20000,100,UTTARPRADESH,Literate
BJP,0,1600,5500,MADHYAPRADESH,Post Graduate
AAP,0,920000,40000,MADHYAPRADESH,Graduate Professional
BJD,0,20000,7300,UTTARPRADESH,Graduate
RJD,0,20000,1300,BIHAR,Post Graduate
CPI(M),0,70000,900,MAHARASHTRA,12th Pass
INC,7,30000,300,KARNATAKA,Graduate Professional
BJP,0,6900,4400,MADHYAPRADESH,10th Pass
BJD,2,2500,4500,TAMILNADU,Graduate
INC,0,210000,8300,UTTARAKHAND,Graduate Professional
IND,23,120000,3600,TAMILNADU,12th Pass
INC,2,700000,150000,UTTARPRADESH,Graduate Professional
INC,4,10000,90000,WESTBENGAL,Post Graduate
INC,3,20000,400,MAHARASHTRA,Graduate Professional
DMK,7,20000,5600,MADHYAPRADESH,8th Pass
BJD,0,180000,7000,KARNATAKA,Graduate Professional
CPI(M),0,50000,3600,TAMILNADU,8th Pass
SP,3,4100,2300,PUNJAB,Graduate Professional
BJD,4,90000,2000,TAMILNADU,8th Pass
INC,0,30000,2500,UTTARPRADESH,Graduate
INC,0,10000,110000,TAMILNADU,Graduate
BJP,0,40000,700,JHARKHAND,Graduate
BJD,0,490000,0,BIHAR,Graduate
BJP,1,590000,5200,RAJASTHAN,Doctorate
BJD,0,40000,3600,MADHYAPRADESH,Graduate Professional
SHS,0,0,1500,RAJASTHAN,Graduate Professional
INC,2,510000,30000,KARNATAKA,Graduate Professional
IND,0,1300,2830000,MADHYAPRADESH,Graduate
AITC,0,30000,0,WESTBENGAL,12th Pass
JMM,0,5100,800,UTTARPRADESH,Graduate
Sikkim Krantikari Morcha,0,60000,60000,JHARKHAND,Graduate Professional
BJP,0,10000,30000,RAJASTHAN,12th Pass
AAP,3,90000,1200,PUNJAB,12th Pass
BJP,0,50000,200,UTTARPRADESH,Post Graduate
BJP,0,100000,1600,RAJASTHAN,Graduate
AITC,0,0,0,WESTBENGAL,Post Graduate
DMK,30,7200,10000,TAMILNADU,12th Pass
INC,3,10000,100,HIMACHALPRADESH,Doctorate
JD(U),1,0,900,ASSAM,12th Pass
IND,2,0,600,WESTBENGAL,12th Pass
INC,2,600,90000,NAGALAND,Graduate Professional
YSRCP,2,0,100,WESTBENGAL,12th Pass
BJP,19,0,6500,BIHAR,Post Graduate
BJP,0,630000,0,RAJASTHAN,Graduate Professional
INC,0,50000,80000,UTTARPRADESH,Graduate
CPI(M),0,9000,750000,ODISHA,Post Graduate
BJD,0,0,0,RAJASTHAN,Doctorate
INC,0,170000,3500,UTTARPRADESH,Graduate Professional
BJD,1,4100,75,TAMILNADU,12th Pass
AAP,0,630000,10000,JHARKHAND,Graduate
BJP,0,40000,0,GUJARAT,Graduate Professional
BJD,38,2100,2300,BIHAR,10th Pass
INC,0,3000,5300,MAHARASHTRA,Graduate
BJP,0,10000,0,UTTARPRADESH,Graduate
AITC,0,0,0,WESTBENGAL,Post Graduate
BJP,0,90000,1700,UTTARAKHAND,Doctorate
BJP,0,4500,110000,MADHYAPRADESH,Graduate Professional
BJP,0,1220000,60,BIHAR,Graduate
DMK,4,70000,70000,TAMILNADU,8th Pass
BJD,0,6200,100,TAMILNADU,10th Pass
DMK,9,20000,320000,TAMILNADU,Post Graduate
DMK,0,0,0,TAMILNADU,Graduate Professional
DMK,10,10000,10,TAMILNADU,Graduate Professional
INC,5,160000,30000,MAHARASHTRA,Graduate
DMK,0,20000,140000,TAMILNADU,Graduate Professional
DMK,24,20000,270000,MANIPUR,8th Pass
BJP,2,70000,2800,MEGHALAYA,10th Pass
AIADMK,0,150000,150000,TAMILNADU,8th Pass
BJP,0,30000,3800,HARYANA,Graduate
INC,26,6400,100,KARNATAKA,12th Pass
AITC,0,270000,3900,ANDHRAPRADESH,12th Pass
INC,0,190000,2900,KARNATAKA,Graduate
DMK,15,0,1000,TAMILNADU,10th Pass
BJP,0,1600,200,ASSAM,Graduate Professional
YSRCP,0,10000,9600,UTTARPRADESH,Graduate
DMK,2,390000,600,TAMILNADU,Graduate Professional
BJD,7,30000,90000,GUJARAT,12th Pass
BJP,0,3900,480000,UTTARPRADESH,Graduate
BJP,0,370000,40000,GUJARAT,Graduate Professional
BJP,87,40000,2800,TAMILNADU,12th Pass
Sikkim Krantikari Morcha,0,4900,98,GUJARAT,Graduate
YSRCP,2,30000,1100,ANDHRAPRADESH,Graduate Professional
AAP,0,10000,0,ODISHA,Post Graduate
AAP,18,5300,600,KERALA,Graduate
BJD,0,0,200,UTTARPRADESH,Post Graduate
IND,0,10000,2800,SIKKIM,10th Pass
BJP,13,190000,10000,TAMILNADU,8th Pass
AITC,0,4500,0,TAMILNADU,12th Pass
AITC,0,10000,7400,WESTBENGAL,Graduate
BJP,0,0,0,UTTARPRADESH,Graduate
DMK,6,0,100,TAMILNADU,Graduate Professional
BJP,0,0,500,UTTARPRADESH,Graduate
BJP,0,0,400,UTTARPRADESH,Graduate
BJD,0,20000,20000,MEGHALAYA,Post Graduate
BJP,0,250000,2300,UTTARPRADESH,Literate
BJP,0,0,10000,UTTARPRADESH,Graduate Professional
BJP,0,100000,110000,ASSAM,Graduate
BJP,2,20000,600,UTTARAKHAND,12th Pass
CPI(M),1,10000,10000,HIMACHALPRADESH,12th Pass
BJP,0,1210000,2900,MANIPUR,12th Pass
RJD,0,1890000,600,DELHI,12th Pass
NCP,0,0,1900,MAHARASHTRA,12th Pass
BJP,0,110000,30000,NAGALAND,8th Pass
AIADMK,0,10000,0,MAHARASHTRA,8th Pass
CPI(M),0,140000,160000,UTTARAKHAND,Post Graduate
DMK,0,0,4100,ANDHRAPRADESH,Graduate Professional
CPI(M),0,9100,700,TAMILNADU,Graduate
DMK,3,2000,900,TAMILNADU,12th Pass
BJP,0,6000,50000,UTTARPRADESH,Doctorate
INC,22,7200,10000,TAMILNADU,Post Graduate
JD(U),0,280000,2500,ANDHRAPRADESH,Graduate
BJD,3,0,30,UTTARPRADESH,Graduate
INC,0,1480000,1300,KARNATAKA,Graduate
Tipra Motha Party,0,8600,0,ODISHA,12th Pass
DMK,4,10000,20000,TAMILNADU,8th Pass
DMK,23,1900,1900,TAMILNADU,12th Pass
INC,1,100000,0,UTTARPRADESH,12th Pass
YSRCP,0,2100,10000,ANDHRAPRADESH,10th Pass
YSRCP,2,0,1000,MAHARASHTRA,Graduate Professional
BJP,0,4410000,4500,MADHYAPRADESH,Graduate Professional
BJP,0,0,2600,MANIPUR,Post Graduate
BJP,0,8300,470000,NAGALAND,Others
INC,14,0,30000,KARNATAKA,Graduate Professional
BJP,0,9500,20000,MADHYAPRADESH,10th Pass
NDPP,6,20000,3100,TAMILNADU,12th Pass
BJP,0,0,0,UTTARPRADESH,Graduate Professional
BJP,0,30000,0,GUJARAT,Post Graduate
BJD,0,110000,3900,GOA,10th Pass
INC,0,70000,4000,UTTARPRADESH,12th Pass
AAP,1,6400,20000,ARUNACHALPRADESH,Graduate
BJP,0,80000,30000,JHARKHAND,5th Pass
INC,0,10000,1700,KARNATAKA,Graduate
INC,2,580000,40000,TAMILNADU,Graduate Professional
CPI(M),0,0,0,JHARKHAND,Post Graduate
BJP,0,10000,0,MEGHALAYA,12th Pass
JD(U),0,20000,300,MEGHALAYA,Graduate
NCP,3,0,0,MAHARASHTRA,Graduate
AAP,0,3600,400,JHARKHAND,Graduate Professional
AITC,0,40000,300,PUDUCHERRY,12th Pass
BJD,0,5000,0,TRIPURA,Graduate
YSRCP,0,10000,1400,GUJARAT,12th Pass
SP,0,30000,400,UTTARAKHAND,Graduate
JMM,1,6200,40000,RAJASTHAN,Graduate
AITC,3,0,0,TAMILNADU,12th Pass
BJD,0,30000,700,MADHYAPRADESH,Graduate Professional
DMK,99,0,60000,TAMILNADU,12th Pass
SHS,0,0,400,RAJASTHAN,Graduate
BJP,0,10000,1200,CHHATTISGARH,Graduate
AITC,0,10000,0,WESTBENGAL,12th Pass
BJP,0,0,2200,GUJARAT,12th Pass
NDPP,0,10000,900,UTTARPRADESH,Graduate Professional
BJP,0,0,3500,BIHAR,12th Pass
RJD,0,6900,80000,UTTARPRADESH,Graduate
INC,6,0,1000,GUJARAT,Post Graduate
INC,7,20000,2000,NAGALAND,Graduate Professional
AITC,0,0,0,JHARKHAND,Post Graduate
BJP,0,0,60000,UTTARAKHAND,10th Pass
AAP,0,0,500,RAJASTHAN,10th Pass
NDPP,6,1300,300,WESTBENGAL,12th Pass
BJP,17,10000,170000,TAMILNADU,Post Graduate
BJP,0,70000,40000,GOA,Graduate Professional
INC,0,0,10000,UTTARPRADESH,Graduate
AITC,0,10000,0,WESTBENGAL,Post Graduate
AAP,0,10000,7400,ODISHA,Graduate Professional
NCP,0,10000,7200,BIHAR,Graduate
BJD,0,180000,20000,HIMACHALPRADESH,12th Pass
BJP,0,4500,40000,JHARKHAND,12th Pass
BJP,0,600,20000,UTTARPRADESH,12th Pass
AIADMK,3,70000,30000,JHARKHAND,Graduate Professional
INC,0,30000,40000,WESTBENGAL,10th Pass
AITC,0,270000,1100,ODISHA,10th Pass
INC,7,20000,600,TAMILNADU,Graduate Professional
DMK,0,20000,0,TAMILNADU,Graduate Professional
AIADMK,0,40000,20000,BIHAR,Graduate Professional
JD(U),0,0,1000,BIHAR,Graduate
BJP,1,20000,0,DELHI,Graduate Professional
INC,0,7900,4400,UTTARPRADESH,Graduate Professional
BJD,18,0,10000,BIHAR,12th Pass
BJP,6,0,1700,GUJARAT,Graduate
INC,0,8400,30000,CHHATTISGARH,Graduate
SHS,0,0,30000,BIHAR,Graduate
DMK,1,2600,4800,BIHAR,Graduate
BJP,0,60000,3500,GUJARAT,Literate
Sikkim Krantikari Morcha,3,6800,7900,MAHARASHTRA,Others
BJP,0,10000,300,UTTARPRADESH,Graduate
BJP,0,40000,900,UTTARPRADESH,10th Pass
INC,4,690000,1600,UTTARPRADESH,Graduate
RJD,0,100000,6000,BIHAR,Graduate
SHS,5,30000,70000,TAMILNADU,Graduate Professional
BJP,0,20000,20000,RAJASTHAN,Graduate Professional
BJP,0,40000,9800,UTTARAKHAND,Graduate
NPP,7,2000,30000,ODISHA,12th Pass
BJP,1,2700,900,RAJASTHAN,Literate
BJD,0,50000,30000,KERALA,Graduate
INC,0,510000,4900,KARNATAKA,Graduate
IND,0,20000,4400,UTTARPRADESH,Graduate
BJP,0,140000,1200,UTTARPRADESH,Post Graduate
DMK,3,30000,350000,CHHATTISGARH,12th Pass
AIADMK,0,790000,3100,TAMILNADU,Graduate
TDP,0,20000,900,KERALA,12th Pass
BJP,18,130000,4100,TAMILNADU,Graduate
BJD,0,30000,900,UTTARPRADESH,Graduate Professional
AAP,0,8700,10000,RAJASTHAN,Graduate
AAP,51,610000,120000,BIHAR,Graduate Professional
NCP,73,400,9500,TAMILNADU,Graduate Professional
AAP,0,30000,1100,PUNJAB,Graduate Professional
BJP,0,30000,10000,UTTARPRADESH,12th Pass
BJP,0,4200,7700,RAJASTHAN,Others
BJP,0,40000,800,MADHYAPRADESH,Doctorate
AAP,0,70000,140000,UTTARAKHAND,Graduate
INC,1,260000,150000,BIHAR,Graduate
NPP,0,10000,0,ODISHA,Graduate Professional
INC,0,70000,800,UTTARAKHAND,12th Pass
JD(U),0,20000,3700,GUJARAT,Post Graduate
BJP,0,20000,2100,RAJASTHAN,Graduate
RJD,0,30000,0,UTTARPRADESH,12th Pass
BJP,0,10000,0,WESTBENGAL,Post Graduate
BJP,0,30000,300,ASSAM,12th Pass
BJP,0,10000,2200,ASSAM,10th Pass
IND,0,14130000,300,JHARKHAND,Graduate
AAP,6,70000,30000,DELHI,Graduate Professional
BJD,0,10000,1600,WESTBENGAL,Post Graduate
BJP,1,170000,3600,KERALA,Graduate Professional
DMK,15,20000,2000,MAHARASHTRA,Graduate
DMK,10,1750000,30000,TAMILNADU,12th Pass
RJD,6,0,1400,WESTBENGAL,Graduate Professional
INC,0,170000,180000,KARNATAKA,Graduate Professional
BJD,0,0,5600,MADHYAPRADESH,Post Graduate
DMK,0,0,1300,HARYANA,8th Pass
BJP,0,5200,60000,MADHYAPRADESH,Graduate Professional
BJP,0,400000,0,UTTARPRADESH,Doctorate
SP,49,680000,50000,HARYANA,Graduate Professional
INC,22,160000,2000,RAJASTHAN,12th Pass
INC,0,1700,400,MAHARASHTRA,Post Graduate
INC,3,10000,3900,TAMILNADU,Graduate Professional
BJP,0,140000,0,GOA,12th Pass
AAP,4,30000,4200,PUNJAB,10th Pass
BJD,34,800,5000,SIKKIM,12th Pass
AAP,0,100000,1700,PUNJAB,12th Pass
RJD,0,1400,1300,TAMILNADU,12th Pass
BJD,0,0,1100,UTTARPRADESH,Graduate Professional
BJP,0,180000,1700,JHARKHAND,Graduate
DMK,0,5100,1000,TAMILNADU,Post Graduate
INC,0,2960000,9800,CHHATTISGARH,Graduate Professional
BJD,0,5900,0,ANDHRAPRADESH,Post Graduate
DMK,30,10000,130000,BIHAR,8th Pass
BJD,2,9800,220000,WESTBENGAL,Graduate Professional
Sikkim Krantikari Morcha,12,520000,10000,TAMILNADU,Post Graduate
CPI(M),0,30000,80000,KERALA,10th Pass
NCP,0,20000,5500,NAGALAND,Graduate
CPI(M),3,320000,2800,TAMILNADU,12th Pass
AAP,2,30000,0,PUNJAB,Graduate
INC,0,70000,1200,TAMILNADU,Graduate
CPI(M),5,7300,1900,UTTARPRADESH,Graduate Professional
JD(U),0,30000,0,BIHAR,8th Pass
SP,5,5600,600,ODISHA,Graduate
NCP,0,120000,4300,BIHAR,Graduate Professional
BJP,0,30000,0,GUJARAT,Graduate
INC,0,3200,260000,KARNATAKA,Graduate Professional
BJP,1,30000,2800,JHARKHAND,Graduate
BJP,0,20000,10000,UTTARPRADESH,10th Pass
INC,22,0,30000,MAHARASHTRA,Graduate Professional
DMK,25,10000,2800,UTTARPRADESH,Graduate Professional
JMM,1,280000,30000,KERALA,8th Pass
BJP,0,3630000,14,ODISHA,10th Pass
BJP,0,30000,30000,UTTARPRADESH,Graduate
BJP,0,20000,1700,ASSAM,12th Pass
YSRCP,1,500,4000,ANDHRAPRADESH,Post Graduate
DMK,23,10000,3600,TAMILNADU,Graduate Professional
DMK,12,20000,10000,TAMILNADU,Graduate
DMK,0,630000,20000,TAMILNADU,12th Pass
BJP,0,1200,800,TAMILNADU,Graduate Professional
INC,1,6600,50000,CHHATTISGARH,12th Pass
AAP,0,30000,700,PUNJAB,12th Pass
SHS,1,30000,10000,ANDHRAPRADESH,Graduate
SHS,0,160000,1200,UTTARPRADESH,Graduate Professional
NDPP,0,8200,0,UTTARAKHAND,Post Graduate
BJD,8,20000,30000,UTTARPRADESH,Graduate
AITC,0,10000,40000,WESTBENGAL,Post Graduate
INC,0,150000,1900,TAMILNADU,Graduate
BJP,0,20000,800,UTTARPRADESH,10th Pass
BJD,11,1800,1400,ARUNACHALPRADESH,Graduate
BJP,0,450000,170000,ASSAM,Graduate
BJP,0,0,0,MAHARASHTRA,Literate
BJP,0,440000,100,DELHI,Graduate Professional
JD(U),0,10000,2200,MAHARASHTRA,12th Pass
RJD,3,50000,2400,GUJARAT,10th Pass
BJD,0,10000,7500,RAJASTHAN,5th Pass
NCP,10,0,40000,DELHI,Graduate Professional
BJP,0,10000,4700,RAJASTHAN,Graduate
DMK,4,0,60000,TAMILNADU,8th Pass
YSRCP,1,2100,10000,ANDHRAPRADESH,Graduate Professional
CPI(M),0,0,800,HARYANA,Doctorate
AAP,0,160000,3200,HARYANA,Graduate Professional
YSRCP,2,120000,7000,ANDHRAPRADESH,Graduate Professional
YSRCP,0,2400,140000,UTTARAKHAND,12th Pass
AAP,2,260000,2400,PUNJAB,12th Pass
INC,0,1300,9700,MADHYAPRADESH,Others
BJP,0,80000,4400,UTTARPRADESH,Graduate Professional
NPP,11,6800,4800,KERALA,Graduate
DMK,5,170000,800,TAMILNADU,12th Pass
BJP,0,150000,10000,UTTARPRADESH,12th Pass
BJP,0,560000,10000,KARNATAKA,10th Pass
JD(U),0,0,600,BIHAR,Graduate
DMK,11,3600,30000,WESTBENGAL,12th Pass
DMK,0,10000,40000,MEGHALAYA,12th Pass
BJP,1,170000,50000,UTTARAKHAND,Graduate
IND,0,30000,0,BIHAR,Graduate Professional
AAP,0,180000,8700,UTTARPRADESH,Graduate Professional
BJP,0,5600,500,CHHATTISGARH,Literate
BJP,0,0,1800,MEGHALAYA,Post Graduate
AAP,2,6400,10000,ANDHRAPRADESH,Graduate
NPP,0,0,0,UTTARPRADESH,Post Graduate
IND,2,0,10000,ANDHRAPRADESH,Graduate Professional
CPI(M),0,0,100000,TAMILNADU,10th Pass
INC,0,10000,2200,JHARKHAND,12th Pass
BJP,0,830000,1500,TAMILNADU,Post Graduate
BJP,0,0,0,BIHAR,12th Pass
NCP,0,70000,0,UTTARPRADESH,Graduate Professional
DMK,0,370000,600,JHARKHAND,10th Pass
YSRCP,2,0,10000,ANDHRAPRADESH,Graduate Professional
INC,0,20000,600,JHARKHAND,Post Graduate
BJP,0,40000,300,MEGHALAYA,8th Pass
AITC,0,20000,0,WESTBENGAL,Post Graduate
YSRCP,1,20000,500,ANDHRAPRADESH,Post Graduate
INC,1,0,60000,KARNATAKA,12th Pass
BJP,0,690000,98,MAHARASHTRA,Graduate Professional
CPI(M),0,0,20000,JHARKHAND,Graduate
YSRCP,0,280000,1900,BIHAR,10th Pass
BJP,0,10000,1500,BIHAR,Graduate
BJP,0,40000,300,UTTARPRADESH,Doctorate
Sikkim Krantikari Morcha,0,0,3600,BIHAR,10th Pass
JD(U),6,1150000,2000,RAJASTHAN,12th Pass
BJP,0,50000,9300,UTTARPRADESH,Literate
BJP,0,10000,6000,HIMACHALPRADESH,Graduate Professional
YSRCP,16,30000,200,UTTARPRADESH,Post Graduate
INC,38,3600,3400,KERALA,12th Pass
NPP,18,370000,0,TAMILNADU,Graduate
BJP,0,30000,40000,NAGALAND,Graduate
BJD,3,50000,1500,BIHAR,Graduate
Tipra Motha Party,5,300000,2900,TAMILNADU,Graduate
DMK,4,170000,4400,TAMILNADU,10th Pass
CPI(M),3,1120000,4400,KERALA,Graduate Professional
INC,5,7100,10000,BIHAR,Graduate
BJP,0,390000,60000,TAMILNADU,Graduate
BJP,0,10000,2800,ODISHA,Graduate
INC,2,1200,2700,KERALA,Graduate Professional
INC,0,1300000,31,TAMILNADU,Graduate Professional
BJD,0,0,20000,JHARKHAND,Graduate Professional
DMK,99,90000,40000,TAMILNADU,Post Graduate
BJP,0,250000,200,MANIPUR,Post Graduate
BJP,0,10000,2300,ASSAM,5th Pass
INC,25,10000,1800,TAMILNADU,8th Pass
SHS,0,3800,500,UTTARPRADESH,Graduate
SHS,7,5700,700,RAJASTHAN,Graduate Professional
Sikkim Krantikari Morcha,0,20000,800,MADHYAPRADESH,Graduate
BJD,51,3500,60000,TAMILNADU,10th Pass
BJD,0,30000,40000,GUJARAT,Graduate
BJD,0,40000,400,TAMILNADU,10th Pass
NCP,1,30000,300,MAHARASHTRA,12th Pass
BJP,0,100000,5500,TAMILNADU,Graduate
IND,0,1100,3500,ODISHA,12th Pass
CPI(M),0,20000,0,WESTBENGAL,Post Graduate
BJP,0,8900,10000,KARNATAKA,Post Graduate
BJP,0,8300,800,WESTBENGAL,Graduate
INC,4,100000,20000,MAHARASHTRA,Graduate Professional
JMM,0,100000,30000,ARUNACHALPRADESH,Graduate
INC,0,5700,200,GUJARAT,10th Pass
INC,0,6800,3500,BIHAR,Graduate
INC,0,5900,200,KARNATAKA,Graduate
BJD,1,2100,500,GOA,12th Pass
BJP,0,20000,1000,ASSAM,12th Pass
INC,2,9200,30000,KARNATAKA,Post Graduate
AAP,0,20000,10000,NAGALAND,Doctorate
BJP,3,0,3100,UTTARPRADESH,Graduate
NCP,0,30000,20000,GUJARAT,12th Pass
AIADMK,1,50000,0,KERALA,Post Graduate
DMK,0,11560000,8000,ODISHA,12th Pass
BJD,2,30000,800,GUJARAT,Literate
CPI(M),4,140000,10000,PUNJAB,12th Pass
NPP,1,80000,4400,NAGALAND,Graduate
NCP,12,20000,0,TAMILNADU,10th Pass
BJP,0,10000,10000,UTTARPRADESH,Graduate Professional
JD(S),1,7000,20000,MAHARASHTRA,Graduate Professional
CPI(M),0,40000,0,UTTARAKHAND,10th Pass
AITC,0,30000,0,WESTBENGAL,Post Graduate
BJP,4,40000,700,RAJASTHAN,Graduate Professional
JD(U),0,20000,0,KERALA,Graduate
BJP,0,10000,2200,NAGALAND,Graduate
INC,0,4900,0,TRIPURA,12th Pass
BJP,3,0,1300,TAMILNADU,10th Pass
RJD,0,0,0,PUNJAB,12th Pass
BJP,0,10000,2100,RAJASTHAN,Graduate
IND,0,20000,10000,GUJARAT,10th Pass
CPI(M),0,20000,1600,TAMILNADU,Graduate
JD(U),15,0,1800,TAMILNADU,Post Graduate
CPI(M),10,30000,30000,TAMILNADU,Graduate
BJP,1,6800,3900,JHARKHAND,12th Pass
RJD,0,30000,8000,MAHARASHTRA,Graduate Professional
BJP,0,30000,1000,UTTARPRADESH,Graduate Professional
DMK,0,10000,5100,GOA,Graduate
IND,1,30000,3,UTTARPRADESH,Graduate Professional
CPI(M),0,30000,10000,BIHAR,12th Pass
INC,0,70000,120000,JHARKHAND,Graduate
NPP,0,1210000,4200,GUJARAT,Others
BJP,0,200000,4200,KERALA,12th Pass
INC,0,40000,1900,NAGALAND,Doctorate
AITC,0,30000,0,WESTBENGAL,Post Graduate
AAP,0,20000,10000,UTTARPRADESH,Graduate Professional
NPP,0,0,0,WESTBENGAL,8th Pass
NPP,0,7200,10000,ODISHA,10th Pass
AAP,0,0,900,PUNJAB,Graduate
BJP,0,0,1200,UTTARPRADESH,Graduate
INC,0,520000,98,BIHAR,Graduate Professional
BJP,87,6100,340000,UTTARPRADESH,10th Pass
DMK,0,110000,7500,UTTARPRADESH,Graduate Professional
BJD,0,2000,1800,TAMILNADU,Graduate
SHS,0,5400,1800,BIHAR,Graduate Professional
YSRCP,0,1200,40000,ANDHRAPRADESH,Graduate
CPI(M),0,20000,300,KERALA,Graduate
