Party,Criminal Case,Total Assets,Liabilities,state,Education
TDP,0,8900,130000,ANDHRAPRADESH,10th Pass
INC,3,880000,30000,KARNATAKA,Graduate
BJP,0,50000,10000,UTTARPRADESH,12th Pass
INC,0,3700,2300,GUJARAT,Post Graduate
DMK,3,20000,30000,TAMILNADU,Graduate
INC,0,200000,3000,HIMACHALPRADESH,Graduate
INC,1,3800,340000,KARNATAKA,Graduate Professional
BJP,1,10000,100,MADHYAPRADESH,Post Graduate
AIADMK,0,460000,6000,TAMILNADU,Graduate
BJP,1,30000,1400,MANIPUR,Graduate
BJP,0,40000,0,RAJASTHAN,Post Graduate
BJP,0,30000,2500,CHHATTISGARH,Graduate Professional
DMK,46,130000,10000,TAMILNADU,10th Pass
JD(U),1,10000,1200,BIHAR,Post Graduate
AAP,0,5300,300,PUNJAB,10th Pass
AAP,0,130000,70000,PUNJAB,10th Pass
BJP,0,70000,100,RAJASTHAN,Post Graduate
SP,0,50000,0,UTTARPRADESH,Post Graduate
INC,1,3600,7900,KARNATAKA,Graduate
AITC,1,30000,5500,WESTBENGAL,Graduate
YSRCP,0,5200,74,ANDHRAPRADESH,10th Pass
DMK,4,70000,9900,TAMILNADU,Graduate Professional
BJP,0,9800,1200,TRIPURA,Post Graduate
JD(U),0,20000,1200,BIHAR,Post Graduate
AAP,0,4400,0,PUNJAB,Others
INC,19,14130000,2650000,KARNATAKA,Post Graduate
NCP,0,9400,20000,UTTARAKHAND,12th Pass
BJP,0,20000,1800,TAMILNADU,8th Pass
JD(U),0,10000,1300,BIHAR,Graduate
NPP,0,30000,800,RAJASTHAN,Graduate
AAP,0,10000,0,PUNJAB,Graduate Professional
BJP,0,90000,10000,TRIPURA,Graduate
CPI(M),1,10000,0,KERALA,8th Pass
BJP,7,2600,140000,KARNATAKA,Graduate Professional
INC,0,4500,40000,HIMACHALPRADESH,Graduate
IND,0,10000,0,RAJASTHAN,Post Graduate
NCP,0,170000,2600,MAHARASHTRA,Graduate
INC,2,100000,40000,JHARKHAND,12th Pass
DMK,3,170000,8200,TAMILNADU,Graduate
AITC,0,4000,100,WESTBENGAL,Post Graduate
DMK,12,20000,0,BIHAR,Graduate
BJP,1,10000,400,WESTBENGAL,Post Graduate
INC,0,30000,8700,HARYANA,Graduate Professional
AITC,0,20000,5500,MEGHALAYA,Graduate
BJP,0,0,0,NAGALAND,Graduate Professional
BJP,7,370000,9100,UTTARPRADESH,Graduate Professional
AITC,0,60000,170000,KARNATAKA,Graduate
AAP,3,8400,10000,TAMILNADU,Post Graduate
CPI(M),0,0,1600,KERALA,Graduate Professional
INC,3,1000,30000,MAHARASHTRA,8th Pass
BJP,0,150000,40000,MAHARASHTRA,Graduate
INC,10,10000,900,KERALA,12th Pass
DMK,3,1210000,10000,TAMILNADU,12th Pass
BJP,0,70000,800,MEGHALAYA,Doctorate
BJP,0,8300,800,CHHATTISGARH,Post Graduate
RJD,0,40000,1200,BIHAR,Post Graduate
IND,1,70000,70000,TAMILNADU,Graduate Professional
NCP,0,180000,900,MAHARASHTRA,Post Graduate
INC,3,30000,800,CHHATTISGARH,Post Graduate
CPI(M),0,10000,0,KERALA,Graduate Professional
IND,0,0,10000,HIMACHALPRADESH,Graduate
DMK,2,130000,6900,TAMILNADU,Graduate Professional
BJP,1,0,2900,MAHARASHTRA,Graduate Professional
INC,0,1300,7000,PUNJAB,Post Graduate
INC,0,180000,2100,PUNJAB,10th Pass
SP,2,90000,5200,KARNATAKA,Graduate
BJP,5,1700,8400,JHARKHAND,Graduate
SP,7,40000,0,UTTARPRADESH,10th Pass
NPP,0,10000,1000,MANIPUR,Post Graduate
BJP,12,70000,0,TAMILNADU,Graduate
INC,1,20000,7500,MANIPUR,Graduate
BJP,7,20000,0,UTTARPRADESH,Post Graduate
AAP,1,340000,0,PUNJAB,10th Pass
BJP,1,3600,100,UTTARPRADESH,Graduate
BJP,0,5300,4200,GUJARAT,12th Pass
BJP,0,60000,10000,MAHARASHTRA,Graduate
AAP,0,190000,900,DELHI,Graduate
AAP,1,200000,0,DELHI,Others
INC,0,250000,5100,KERALA,Graduate Professional
CPI(M),5,10000,0,KERALA,Graduate Professional
BJP,0,180000,80000,HIMACHALPRADESH,Post Graduate
BJP,0,8900,5500,HIMACHALPRADESH,Post Graduate
INC,0,440000,7900,HARYANA,Post Graduate
NPP,1,140000,100,MEGHALAYA,Post Graduate
BJP,0,10000,0,GOA,Graduate
BJP,1,70000,2300,BIHAR,Post Graduate
YSRCP,0,340000,10000,ANDHRAPRADESH,10th Pass
CPI(M),1,9400,170000,MAHARASHTRA,10th Pass
AAP,0,320000,120000,GUJARAT,Graduate
BJP,0,30000,800,CHHATTISGARH,12th Pass
BJP,0,170000,30000,HARYANA,Graduate
AITC,0,8400,5500,WESTBENGAL,12th Pass
SP,2,90000,3100,UTTARPRADESH,Graduate
AITC,3,0,8300,WESTBENGAL,Doctorate
BJD,0,2400,2100,ODISHA,12th Pass
IND,0,50000,1300,HARYANA,10th Pass
SHS,1,50000,10000,MAHARASHTRA,Graduate
JD(U),0,10000,500,BIHAR,Post Graduate
INC,3,100000,6300,KARNATAKA,Graduate
AAP,0,60000,1600,PUNJAB,Graduate
BJP,1,80000,3300,GUJARAT,Graduate
BJP,0,30000,0,GUJARAT,Graduate Professional
JD(S),0,1890000,30000,KARNATAKA,Graduate
IND,0,970000,0,JHARKHAND,12th Pass
INC,0,1430000,0,HIMACHALPRADESH,Post Graduate
BJP,1,660000,3100,MADHYAPRADESH,Post Graduate
SP,2,6900,10000,UTTARPRADESH,10th Pass
YSRCP,0,10000,1600,ANDHRAPRADESH,Graduate Professional
AAP,0,6800,0,DELHI,Post Graduate
BJP,0,280000,30000,GOA,Graduate Professional
NPP,1,140000,0,MANIPUR,Graduate
CPI(M),0,190000,630000,UTTARPRADESH,Post Graduate
DMK,47,80000,10000,TAMILNADU,Graduate
AAP,1,2700,120000,PUNJAB,Others
AITC,0,30000,800,WESTBENGAL,Doctorate
BJP,0,10000,2300,ASSAM,Graduate Professional
BJP,1,170000,1800,RAJASTHAN,Graduate Professional
BJP,19,14130000,2650000,KARNATAKA,Graduate Professional
SP,0,30000,0,WESTBENGAL,Graduate
BJP,0,450000,2800,KARNATAKA,10th Pass
BJP,2,8000,60000,MAHARASHTRA,Graduate
AAP,14,1700,0,PUNJAB,Post Graduate
IND,1,0,99,KARNATAKA,10th Pass
SP,1,50000,3500,UTTARPRADESH,Graduate
CPI(M),1,10000,100,KERALA,Graduate
IND,8,20000,0,UTTARPRADESH,Graduate Professional
INC,3,20000,2700,UTTARAKHAND,Graduate Professional
CPI(M),1,10000,0,KERALA,Graduate Professional
INC,0,3500,2300,HARYANA,Post Graduate
INC,0,0,800,GOA,Doctorate
INC,14,6610000,40000,UTTARAKHAND,Graduate
BJP,0,1300,0,RAJASTHAN,Graduate Professional
AIADMK,0,9100,400,PUNJAB,Graduate
BJP,1,0,4700,UTTARPRADESH,Post Graduate
CPI(M),1,10000,0,KERALA,10th Pass
NPP,0,30000,4100,MANIPUR,Post Graduate
BJP,4,50000,10000,MADHYAPRADESH,Post Graduate
YSRCP,1,0,10000,ANDHRAPRADESH,Doctorate
AIADMK,3,0,10000,TAMILNADU,10th Pass
RJD,0,60000,5200,BIHAR,Post Graduate
BJP,8,90000,7000,MAHARASHTRA,Graduate Professional
CPI(M),1,10000,100,KERALA,Graduate Professional
AITC,0,8300,1600,WESTBENGAL,Graduate
YSRCP,4,510000,10000,MAHARASHTRA,Post Graduate
NCP,0,250000,40000,MAHARASHTRA,Graduate
JD(S),0,300000,340000,UTTARAKHAND,Graduate
AITC,1,20000,0,WESTBENGAL,12th Pass
IND,0,40000,8100,RAJASTHAN,Post Graduate
INC,0,170000,7100,KARNATAKA,Post Graduate
YSRCP,1,6500,160000,ANDHRAPRADESH,10th Pass
AAP,2,100,0,DELHI,10th Pass
BJD,0,170000,50,ODISHA,10th Pass
AIADMK,0,470000,7400,TAMILNADU,Post Graduate
BJP,0,150000,1210000,PUNJAB,Graduate
YSRCP,3,30000,1600,ANDHRAPRADESH,Graduate
INC,7,130000,140000,TAMILNADU,Graduate Professional
AAP,0,2920000,60000,DELHI,Post Graduate
SHS,0,9400,1300,MAHARASHTRA,12th Pass
CPI(M),0,1300,7100,GOA,Graduate Professional
RJD,1,30000,1900,BIHAR,12th Pass
YSRCP,0,510000,70000,ANDHRAPRADESH,10th Pass
SP,4,40000,10000,UTTARPRADESH,Graduate Professional
BJP,1,50000,1400,WESTBENGAL,Graduate Professional
BJP,8,20000,0,MAHARASHTRA,10th Pass
CPI(M),1,4900,0,MAHARASHTRA,10th Pass
JMM,1,5800,200,JHARKHAND,Graduate
BJP,0,90000,3300,GUJARAT,Literate
AIADMK,3,110000,4600,TAMILNADU,Graduate Professional
AAP,0,10000,2300,PUNJAB,Post Graduate
BJP,1,20000,500,RAJASTHAN,5th Pass
INC,2,90000,40000,KARNATAKA,Post Graduate
AITC,0,20000,1000,WESTBENGAL,Doctorate
BJP,7,50000,0,GOA,Graduate
BJP,4,30000,6000,WESTBENGAL,Doctorate
BJP,0,2400,0,UTTARPRADESH,Graduate
BJP,2,90000,500,UTTARAKHAND,10th Pass
BJP,11,270000,10000,JHARKHAND,Doctorate
BJP,0,30000,500,JHARKHAND,Graduate
AITC,6,10000,2800,WESTBENGAL,Post Graduate
AAP,1,7700,10000,DELHI,Others
NDPP,0,70000,0,NAGALAND,12th Pass
RJD,1,20000,0,BIHAR,12th Pass
NPP,0,140000,500,MANIPUR,Graduate
BJP,1,30000,400,CHHATTISGARH,Graduate
INC,7,370000,9100,KARNATAKA,Graduate Professional
INC,2,10000,1600,ODISHA,Doctorate
INC,0,30000,1900,MADHYAPRADESH,Post Graduate
RJD,1,120000,1200,UTTARPRADESH,12th Pass
BJP,0,120000,110000,CHHATTISGARH,12th Pass
INC,2,170000,40000,MADHYAPRADESH,Graduate
YSRCP,0,30000,2300,ANDHRAPRADESH,8th Pass
INC,3,0,30000,GOA,8th Pass
AAP,13,30000,0,WESTBENGAL,Graduate
AAP,0,200000,120000,DELHI,Others
BJP,1,0,10000,TAMILNADU,Graduate
INC,0,70000,900,HARYANA,Post Graduate
NPP,0,20000,0,MEGHALAYA,Post Graduate
BJP,4,50000,2830000,UTTARPRADESH,Graduate Professional
AAP,0,10000,700,PUNJAB,12th Pass
INC,2,40000,3100,UTTARAKHAND,Graduate Professional
AITC,6,20000,2800,WESTBENGAL,Post Graduate
INC,0,100000,5500,HIMACHALPRADESH,Post Graduate
RJD,1,0,100,BIHAR,10th Pass
CPI,1,70000,6600,TAMILNADU,Graduate Professional
YSRCP,0,10000,400,CHHATTISGARH,8th Pass
CPI,25,3300,0,TAMILNADU,Graduate Professional
YSRCP,4,90000,70000,ANDHRAPRADESH,Graduate Professional
BJP,0,90000,3200,RAJASTHAN,Post Graduate
INC,0,10000,5700,ASSAM,Graduate
AAP,0,1300,0,PUNJAB,Post Graduate
JMM,2,10000,200,JHARKHAND,Graduate
AIADMK,3,0,10000,TAMILNADU,Graduate
AAP,0,230000,0,DELHI,Post Graduate
INC,4,70000,2900,TAMILNADU,Graduate Professional
BJP,9,10000,1200,UTTARPRADESH,Post Graduate
YSRCP,0,510000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,20000,1000,RAJASTHAN,5th Pass
CPI(M),0,1200,300,KERALA,Post Graduate
INC,2,100000,6300,MADHYAPRADESH,12th Pass
INC,9,10000,0,PUDUCHERRY,12th Pass
RJD,1,4400,130000,KARNATAKA,Graduate Professional
IND,1,10000,4100,RAJASTHAN,Post Graduate
AAP,0,20000,2300,PUNJAB,Post Graduate
RJD,1,30000,1200,BIHAR,Graduate
INC,0,10000,3000,KERALA,10th Pass
BJP,1,140000,270000,MEGHALAYA,Post Graduate
AITC,1,2200,140000,PUNJAB,Post Graduate
NDPP,0,80000,0,NAGALAND,Graduate
BJP,1,9500,5200,BIHAR,Graduate
IND,1,40000,300000,RAJASTHAN,Post Graduate
INC,0,340000,60000,MAHARASHTRA,Post Graduate
BJP,0,4410000,40000,GUJARAT,10th Pass
NCP,1,180000,2200,MAHARASHTRA,10th Pass
BJP,0,1600,0,GOA,10th Pass
AAP,6,3000,0,DELHI,Graduate
BJP,0,50000,1700,BIHAR,12th Pass
INC,0,30000,2100,CHHATTISGARH,Post Graduate
INC,1,880000,2650000,KARNATAKA,10th Pass
DMK,9,10000,4600,PUDUCHERRY,Post Graduate
BJP,0,0,300,UTTARPRADESH,Post Graduate
JD(U),1,60000,500,BIHAR,Post Graduate
INC,0,190000,400,MADHYAPRADESH,Graduate
BJP,0,30000,2200,CHHATTISGARH,12th Pass
BJP,1,780000,7700,BIHAR,Post Graduate
NCP,0,60000,10000,MAHARASHTRA,Post Graduate
INC,1,10000,100,HIMACHALPRADESH,Post Graduate
AITC,6,3400,130000,WESTBENGAL,Post Graduate
INC,10,10000,4600,KERALA,Graduate Professional
IND,0,30000,0,ASSAM,10th Pass
BJP,1,610000,200000,WESTBENGAL,Post Graduate
BJP,1,200000,10000,UTTARPRADESH,12th Pass
INC,9,10000,9500,UTTARAKHAND,Graduate Professional
DMK,99,1210000,90000,TAMILNADU,12th Pass
BJP,0,10000,5700,ASSAM,Graduate
DMK,0,120000,5600,TAMILNADU,Graduate
AITC,3,2500,0,WESTBENGAL,12th Pass
BJP,1,0,0,TAMILNADU,Graduate Professional
IND,1,3900,50000,RAJASTHAN,Graduate
INC,7,100000,30000,TAMILNADU,Graduate Professional
YSRCP,0,60000,350000,ANDHRAPRADESH,Graduate
JD(U),0,70000,1200,BIHAR,Graduate
SHS,3,100000,30000,MAHARASHTRA,Graduate
BJD,12,10000,5500,ODISHA,Post Graduate
DMK,2,90000,400,UTTARAKHAND,Graduate
BJP,0,60000,3300,GUJARAT,5th Pass
BJD,0,5200,15,ODISHA,10th Pass
JD(U),5,780000,6700,KARNATAKA,Graduate
AAP,1,230000,230000,PUNJAB,Others
INC,0,20000,5300,MADHYAPRADESH,Post Graduate
INC,1,0,10000,GOA,Graduate
INC,5,6400,0,KERALA,Graduate Professional
NPP,0,140000,0,MEGHALAYA,Post Graduate
AITC,3,100000,5500,WESTBENGAL,Graduate
BJP,0,340000,10000,KARNATAKA,10th Pass
INC,4,40000,0,UTTARPRADESH,Graduate Professional
BJP,1,30000,1400,WESTBENGAL,Post Graduate
BJP,2,70000,7600,BIHAR,Post Graduate
YSRCP,0,160000,10000,ANDHRAPRADESH,12th Pass
INC,1,820000,3800,KARNATAKA,Graduate
INC,14,3000,0,ODISHA,Graduate
BJP,0,170000,5000,UTTARPRADESH,Post Graduate
BJP,0,30000,0,ARUNACHALPRADESH,Post Graduate
AAP,0,4400,0,ASSAM,Graduate
BJD,0,0,2100,ODISHA,Post Graduate
INC,0,20000,10000,MADHYAPRADESH,Graduate
AAP,0,20000,500,MANIPUR,Post Graduate
BJP,0,1300,1900,ASSAM,12th Pass
INC,0,20000,1200,MADHYAPRADESH,Post Graduate
Sikkim Krantikari Morcha,0,10000,1200,SIKKIM,Graduate
BJP,2,0,8400,CHHATTISGARH,Literate
JMM,2,400000,500,JHARKHAND,Graduate
YSRCP,15,150000,9800,ANDHRAPRADESH,8th Pass
INC,1,210000,50000,KARNATAKA,12th Pass
BJP,6,10000,600,WESTBENGAL,Graduate
BJP,0,60000,1400,CHHATTISGARH,Post Graduate
AAP,0,30000,0,DELHI,Post Graduate
BJP,0,240000,2500,ASSAM,8th Pass
BJP,6,180000,100,MADHYAPRADESH,Graduate
AITC,0,20000,4000,WESTBENGAL,Graduate
SP,1,0,3500,UTTARPRADESH,Graduate
BJP,5,3100,0,WESTBENGAL,10th Pass
BJP,0,9800,0,TRIPURA,8th Pass
AAP,0,7700,220000,PUNJAB,Graduate
BJP,0,20000,1600,JHARKHAND,Graduate
RJD,0,9400,0,BIHAR,12th Pass
BJP,1,660000,4200,CHHATTISGARH,Post Graduate
SP,1,30000,800,UTTARPRADESH,Post Graduate
INC,1,100000,4700,MAHARASHTRA,Graduate
JD(U),0,40000,1200,BIHAR,Graduate
NDPP,0,80000,0,NAGALAND,Graduate
BJP,1,210000,130000,BIHAR,Graduate
BJP,3,30000,340000,MAHARASHTRA,8th Pass
INC,3,4200,10000,TAMILNADU,Graduate
BJP,0,50000,10000,UTTARPRADESH,12th Pass
YSRCP,0,190000,4100,RAJASTHAN,Graduate Professional
BJP,0,90000,100,ANDHRAPRADESH,12th Pass
BJP,0,60000,900,RAJASTHAN,Graduate
BJP,1,10000,1800,GUJARAT,8th Pass
AIADMK,3,130000,6900,TAMILNADU,10th Pass
AIADMK,0,7500,10000,TAMILNADU,Graduate
INC,0,540000,270000,GOA,Graduate
BJP,0,70000,500,JHARKHAND,Graduate
BJP,0,30000,1300,UTTARPRADESH,8th Pass
YSRCP,1,0,10000,ANDHRAPRADESH,Graduate
IND,0,20000,2300,PUNJAB,10th Pass
SP,4,50000,2200,HIMACHALPRADESH,Post Graduate
AITC,0,6600,6100,WESTBENGAL,Post Graduate
BJD,51,2450000,2500,ODISHA,12th Pass
YSRCP,38,0,10000,ANDHRAPRADESH,Graduate
AIADMK,0,90000,90000,TAMILNADU,10th Pass
INC,0,340000,2500,GUJARAT,10th Pass
DMK,3,450000,180000,TAMILNADU,10th Pass
YSRCP,0,480000,300,ANDHRAPRADESH,Post Graduate
DMK,3,490000,10000,TAMILNADU,Graduate
AAP,0,30000,2800,HIMACHALPRADESH,Graduate
BJP,0,40000,1000,RAJASTHAN,5th Pass
JD(U),2,10000,2900,BIHAR,Doctorate
BJP,1,280000,2600,MAHARASHTRA,Graduate
INC,0,30000,0,MEGHALAYA,Post Graduate
INC,0,70000,5300,RAJASTHAN,Post Graduate
BJP,1,210000,130000,BIHAR,12th Pass
INC,0,10000,100,HIMACHALPRADESH,Graduate Professional
AAP,0,1480000,0,DELHI,Graduate
BJP,0,400,2100,ASSAM,Post Graduate
AAP,2,9500,120000,PUNJAB,Graduate Professional
BJP,7,10000,4000,UTTARPRADESH,Post Graduate
AITC,1,10000,1600,WESTBENGAL,Graduate
DMK,3,0,10000,TAMILNADU,Post Graduate
BJP,0,10000,1200,UTTARPRADESH,Graduate
INC,2,90000,40000,MAHARASHTRA,Graduate
INC,2,90000,0,KARNATAKA,Graduate
INC,0,4300,800,KARNATAKA,Graduate
BJP,0,10000,0,PUNJAB,Graduate Professional
AIADMK,0,0,10000,TAMILNADU,Graduate
DMK,3,110000,30000,TAMILNADU,Post Graduate
BJP,7,110000,0,UTTARPRADESH,Post Graduate
INC,0,7500,0,MEGHALAYA,Graduate Professional
SHS,2,40000,10000,MAHARASHTRA,Graduate
BJP,1,50000,1900,UTTARPRADESH,Post Graduate
BJP,0,9800,0,MAHARASHTRA,8th Pass
BJP,2,60000,340000,KARNATAKA,Graduate
BJP,1,40000,1300,MAHARASHTRA,Graduate Professional
BJP,1,9400,20000,UTTARAKHAND,Graduate
INC,3,580000,5800,TAMILNADU,Post Graduate
BJP,1,630000,10000,KARNATAKA,Graduate
BJP,0,50000,10000,UTTARPRADESH,12th Pass
INC,0,330000,480000,KARNATAKA,Graduate Professional
BJD,0,2000,140000,WESTBENGAL,Graduate
INC,9,10000,5100,KERALA,12th Pass
JMM,2,20000,500,JHARKHAND,10th Pass
INC,0,10000,2600,JHARKHAND,Graduate
INC,0,10000,600,RAJASTHAN,Post Graduate
BJP,1,4400,2500,UTTARAKHAND,Graduate Professional
IND,6,10000,4600,WESTBENGAL,Graduate
AITC,6,3400,0,WESTBENGAL,Graduate
DMK,29,80000,10000,TAMILNADU,8th Pass
BJP,0,150000,6800,KARNATAKA,Post Graduate
BJD,14,9300,1200,ODISHA,Post Graduate
DMK,4,110000,80000,TAMILNADU,Graduate Professional
BJP,0,100000,30000,GOA,Graduate
AIADMK,3,30000,6000,TAMILNADU,Graduate
INC,0,8900,3200,RAJASTHAN,Post Graduate
BJP,0,90000,5300,UTTARPRADESH,Graduate
BJD,0,9300,40000,ODISHA,Post Graduate
TDP,0,3700,320000,PUNJAB,10th Pass
AITC,0,20000,0,WESTBENGAL,Graduate
BJP,0,10000,400,JHARKHAND,Literate
SHS,0,4350000,9700,MAHARASHTRA,Graduate
INC,9,150000,20000,KERALA,Post Graduate
AITC,0,20000,1600,WESTBENGAL,Post Graduate
DMK,12,90000,2000,DELHI,Graduate Professional
NPP,0,120000,1000,MEGHALAYA,Graduate
BJP,1,30000,10000,JHARKHAND,Graduate
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
BJP,0,0,1200,UTTARPRADESH,Post Graduate
INC,0,60000,2200,MADHYAPRADESH,Graduate Professional
NCP,0,130000,2300,GUJARAT,10th Pass
BJP,0,20000,300,MEGHALAYA,Post Graduate
BJP,7,4700,9000,WESTBENGAL,10th Pass
BJP,0,30000,0,RAJASTHAN,10th Pass
AITC,0,70000,6000,WESTBENGAL,Doctorate
BJP,1,0,100000,JHARKHAND,Others
INC,2,100000,60000,KARNATAKA,Graduate
INC,3,500000,170000,KARNATAKA,10th Pass
BJP,0,20000,700,RAJASTHAN,Post Graduate
INC,6,30000,2300,KERALA,Post Graduate
NPP,1,70000,2200,MANIPUR,Graduate
SP,2,370000,3100,UTTARPRADESH,Post Graduate
BJP,0,5000,2500,ODISHA,12th Pass
BJP,0,20000,1000,RAJASTHAN,5th Pass
BJP,0,20000,10000,MAHARASHTRA,Graduate
BJP,0,480000,5700,JHARKHAND,Others
BJP,0,5900,800,TRIPURA,8th Pass
BJP,0,8900,10000,BIHAR,Post Graduate
INC,10,20000,5100,KARNATAKA,Graduate
BJP,0,3900,300,MADHYAPRADESH,Post Graduate
BJP,1,3900,2830000,GUJARAT,Graduate
BJP,4,50000,50000,UTTARPRADESH,Post Graduate
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
BJP,0,20000,800,RAJASTHAN,8th Pass
BJP,0,20000,1000,RAJASTHAN,5th Pass
AAP,0,4400,3900,DELHI,Post Graduate
INC,11,270000,10000,JHARKHAND,Doctorate
NCP,0,130000,8400,GUJARAT,10th Pass
DMK,2,490000,4600,TAMILNADU,12th Pass
BJP,7,320000,50000,MAHARASHTRA,12th Pass
INC,0,1220000,100,KARNATAKA,10th Pass
BJP,0,30000,0,ARUNACHALPRADESH,Graduate
DMK,99,1210000,90000,TAMILNADU,12th Pass
AITC,0,30000,10000,KERALA,Post Graduate
BJP,1,450000,340000,ANDHRAPRADESH,10th Pass
AITC,0,8300,0,WESTBENGAL,Graduate
TDP,1,6300,40000,MADHYAPRADESH,Post Graduate
BJP,0,30000,0,RAJASTHAN,Graduate
RJD,1,10000,1000,BIHAR,Post Graduate
AAP,2,10000,0,PUNJAB,Graduate Professional
INC,0,170000,180000,KARNATAKA,Graduate Professional
BJP,0,30000,0,HARYANA,Graduate
SP,2,50000,10000,TAMILNADU,Graduate
BJP,0,130000,2300,GUJARAT,10th Pass
SHS,5,0,170000,MAHARASHTRA,Graduate
INC,1,250000,40000,MAHARASHTRA,Graduate Professional
SHS,4,40000,1300,MAHARASHTRA,10th Pass
AITC,6,20000,1400,WESTBENGAL,Post Graduate
AIADMK,3,100000,10000,TAMILNADU,Graduate
BJP,2,80000,10000,JHARKHAND,Post Graduate
JMM,0,7700,5700,JHARKHAND,Graduate
RJD,2,20000,1200,BIHAR,Graduate
INC,14,220000,10000,MAHARASHTRA,Post Graduate
SP,1,10000,4000,JHARKHAND,Post Graduate
INC,0,0,30000,UTTARAKHAND,Graduate Professional
AAP,5,10000,9900,HARYANA,Graduate Professional
RJD,1,60000,110000,BIHAR,Graduate
BJP,0,90000,10000,MADHYAPRADESH,Graduate
BJP,0,10000,0,UTTARPRADESH,Post Graduate
BJP,0,30000,600,UTTARAKHAND,Post Graduate
INC,1,10000,4300,RAJASTHAN,Post Graduate
DMK,1,50000,10000,UTTARPRADESH,12th Pass
INC,0,90000,2900,BIHAR,Graduate Professional
BJP,0,10000,1200,CHHATTISGARH,Post Graduate
BJP,0,70000,1600,HARYANA,Graduate
INC,0,10000,7900,KARNATAKA,Graduate Professional
BJP,0,30000,120000,MAHARASHTRA,Graduate
NCP,0,7900,2330000,MAHARASHTRA,10th Pass
BJP,0,10000,500,HIMACHALPRADESH,Post Graduate
YSRCP,0,60000,5600,ANDHRAPRADESH,12th Pass
BJP,9,10000,5500,PUDUCHERRY,Post Graduate
BJP,0,170000,4600,CHHATTISGARH,8th Pass
SP,0,30000,10000,UTTARPRADESH,Graduate
YSRCP,0,100000,10000,ANDHRAPRADESH,10th Pass
DMK,29,2300,600,TAMILNADU,Post Graduate
INC,0,1020000,2300,ASSAM,10th Pass
NDPP,0,70000,0,NAGALAND,Graduate
AITC,0,30000,5300,WESTBENGAL,Doctorate
INC,0,180000,1100,KARNATAKA,Graduate
RJD,1,50000,110000,BIHAR,12th Pass
YSRCP,4,830000,30000,ANDHRAPRADESH,Graduate Professional
AIADMK,0,80000,10000,TAMILNADU,10th Pass
SHS,8,40000,1300,MAHARASHTRA,Graduate
BJP,0,30000,2100,BIHAR,Graduate
BJP,0,30000,0,UTTARPRADESH,Graduate
AITC,0,510000,70000,ANDHRAPRADESH,Post Graduate
INC,2,20000,3100,BIHAR,Post Graduate
BJP,1,5200,90000,BIHAR,12th Pass
AITC,0,30000,300,WESTBENGAL,Graduate
DMK,1,490000,0,TAMILNADU,Graduate
DMK,22,290000,100,TAMILNADU,Graduate
AITC,0,20000,0,WESTBENGAL,Graduate
INC,0,80000,2300,TAMILNADU,10th Pass
CPI(M),1,170000,1800,KERALA,Graduate Professional
INC,10,10000,5100,KERALA,Graduate Professional
AITC,6,10000,0,WESTBENGAL,Post Graduate
INC,9,5100,1600,PUDUCHERRY,Post Graduate
BJP,1,20000,800,ARUNACHALPRADESH,Graduate
YSRCP,0,100000,100,ANDHRAPRADESH,Graduate
SHS,8,200000,1300,MAHARASHTRA,12th Pass
BJP,4,130000,10000,MADHYAPRADESH,12th Pass
YSRCP,0,160000,200000,ANDHRAPRADESH,10th Pass
AITC,0,50000,5300,WESTBENGAL,Doctorate
NPP,0,30000,0,MANIPUR,Graduate
DMK,18,80000,8200,TAMILNADU,Graduate
BJP,1,50000,4300,MAHARASHTRA,10th Pass
DMK,3,0,90000,TAMILNADU,Post Graduate
NCP,1,570000,200,MAHARASHTRA,Others
BJP,0,30000,0,HARYANA,Graduate
DMK,3,0,30000,TAMILNADU,Post Graduate
BJP,1,6900,6200,UTTARPRADESH,Graduate
INC,0,10000,100,RAJASTHAN,10th Pass
Sikkim Krantikari Morcha,0,60000,600,SIKKIM,Graduate
INC,0,100000,800,MEGHALAYA,12th Pass
BJP,0,6800,230000,PUNJAB,Post Graduate
BJP,4,830000,0,ARUNACHALPRADESH,Post Graduate
BJP,0,40000,800,UTTARPRADESH,Graduate
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
AAP,0,10000,700,PUNJAB,Post Graduate
AIADMK,3,20000,20000,TAMILNADU,Graduate
BJP,0,40000,200,UTTARPRADESH,Graduate
BJP,1,870000,10000,MADHYAPRADESH,Graduate
YSRCP,0,220000,70000,ANDHRAPRADESH,Post Graduate
INC,0,60000,500,HIMACHALPRADESH,Graduate
IND,0,1890000,2300,PUNJAB,Graduate
RJD,1,20000,2000,BIHAR,Graduate Professional
AAP,0,30000,10000,DELHI,Graduate
AITC,1,70000,6000,WESTBENGAL,Doctorate
AAP,0,6900,8700,UTTARPRADESH,Post Graduate
BJP,0,580000,130000,GUJARAT,10th Pass
AITC,0,20000,2800,WESTBENGAL,Post Graduate
Sikkim Krantikari Morcha,0,0,0,SIKKIM,Graduate
SP,0,90000,500,UTTARPRADESH,Post Graduate
SP,0,50000,5000,UTTARPRADESH,Post Graduate
BJP,0,10000,900,MEGHALAYA,Post Graduate
